work_id,author_id,author_position,institutions,from_openalex
10.1109/visual.2005.1532786,A5103616614,2,"[""I118564535""]",True
10.1109/visual.2005.1532786,A5068088058,3,"[""I202697423""]",True
10.1109/visual.2005.1532844,A5081432563,1,"[""I165733156""]",True
10.1109/visual.2005.1532844,A5021139063,2,"[""I201448701""]",True
10.1109/visual.2005.1532844,A5075733920,3,"[""I165102784""]",True
10.1109/visual.2005.1532843,A5040153657,1,"[""I83019370""]",True
10.1109/visual.2005.1532843,A5084882214,2,"[""I83019370""]",True
10.1109/visual.2005.1532815,A5081796122,1,"[""I1282311441""]",True
10.1109/visual.2005.1532815,A5108600965,2,"[""I223532165""]",True
10.1109/visual.2005.1532815,A5019023365,3,"[""I1282311441""]",True
10.1109/visual.2005.1532801,A5000147776,1,"[""I202697423""]",True
10.1109/visual.2005.1532776,A5030139366,1,"[""I74786994""]",True
10.1109/visual.2005.1532776,A5080137012,2,"[""I74786994""]",True
10.1109/visual.2005.1532776,A5007431711,3,"[""I74786994""]",True
10.1109/visual.2005.1532776,A5000430651,4,"[""I4210156517""]",True
10.1109/visual.2005.1532776,A5090559121,5,[],True
10.1109/infvis.2005.1532140,A5021338280,1,"[""I145311948""]",True
10.1109/infvis.2005.1532140,A5009611685,2,"[""I126744593""]",True
10.1109/infvis.2005.1532132,A5045274655,1,"[""I46247651""]",True
10.1109/infvis.2005.1532132,A5111926316,2,"[""I46247651""]",True
10.1109/infvis.2005.1532132,A5067436265,3,"[""I46247651""]",True
10.1109/infvis.2005.1532127,A5085517240,1,"[""I141945490""]",True
10.1109/infvis.2005.1532127,A5074356338,2,"[""I141945490""]",True
10.1109/infvis.2005.1532127,A5012753546,3,"[""I51441396""]",True
10.1109/visual.2005.1532854,A5015271163,1,"[""I219193219""]",True
10.1109/visual.2005.1532854,A5019527013,2,"[""I219193219""]",True
10.1109/visual.2005.1532827,A5076939820,1,"[""I180980256""]",True
10.1109/visual.2005.1532827,A5017540283,2,"[""I4210159266""]",True
10.1109/visual.2005.1532825,A5018659197,1,"[""I84218800""]",True
10.1109/visual.2005.1532825,A5059975572,2,"[""I84218800""]",True
10.1109/visual.2005.1532825,A5028354772,3,"[""I84218800""]",True
10.1109/visual.2005.1532813,A5058722948,1,"[""I35440088""]",True
10.1109/visual.2005.1532813,A5062039514,2,"[""I35440088""]",True
10.1109/visual.2005.1532813,A5030439152,3,"[""I35440088""]",True
10.1109/visual.2005.1532813,A5013387781,4,"[""I-1""]",True
10.1109/visual.2005.1532813,A5033076979,5,"[""I35440088""]",True
10.1109/visual.2005.1532802,A5068955789,1,"[""I4210133369""]",True
10.1109/visual.2005.1532802,A5074352820,2,"[""I1326498283""]",True
10.1109/visual.2005.1532802,A5001619806,3,"[""I4210133369""]",True
10.1109/visual.2005.1532794,A5102306926,1,"[""I1289243028""]",True
10.1109/visual.2005.1532794,A5041484012,2,"[""I75027704""]",True
10.1109/visual.2005.1532794,A5102776250,3,"[""I75027704""]",True
10.1109/visual.2005.1532794,A5077554409,4,"[""I75027704""]",True
10.1109/visual.2005.1532794,A5107858068,5,[],True
10.1109/visual.2005.1532784,A5036028449,1,"[""I155093810""]",True
10.1109/visual.2005.1532784,A5040441308,2,"[""I155093810""]",True
10.1109/visual.2005.1532774,A5013860502,1,"[""I185103710""]",True
10.1109/visual.2005.1532774,A5071052343,2,[],True
10.1109/visual.2005.1532774,A5016076717,3,"[""I185103710""]",True
10.1109/visual.2005.1532771,A5044715706,1,"[""I4210104735""]",True
10.1109/visual.2005.1532771,A5044019424,2,"[""I4210104735""]",True
10.1109/infvis.2005.1532135,A5003377833,1,"[""I189712700""]",True
10.1109/infvis.2005.1532135,A5056347240,2,"[""I189712700""]",True
10.1109/infvis.2005.1532135,A5072366651,3,"[""I189712700""]",True
10.1109/infvis.2005.1532131,A5030384394,1,"[""I142606810""]",True
10.1109/infvis.2005.1532131,A5111539577,2,"[""I142606810""]",True
10.1109/infvis.2005.1532131,A5022302719,3,"[""I142606810""]",True
10.1109/infvis.2005.1532131,A5034670941,4,"[""I130701444""]",True
10.1109/infvis.2005.1532131,A5113478834,5,"[""I142606810""]",True
10.1109/infvis.2005.1532131,A5085748011,6,"[""I142606810""]",True
10.1109/visual.2005.1532848,A5024349334,1,"[""I926574661""]",True
10.1109/visual.2005.1532848,A5029336209,2,[],True
10.1109/visual.2005.1532845,A5032806988,1,"[""I18014758"", ""I100066346""]",True
10.1109/visual.2005.1532845,A5082930100,2,"[""I8087733""]",True
10.1109/visual.2005.1532845,A5021736279,3,"[""I100066346""]",True
10.1109/visual.2005.1532845,A5054476528,4,"[""I100066346""]",True
10.1109/visual.2005.1532845,A5073072534,5,"[""I8087733""]",True
10.1109/visual.2005.1532845,A5035925808,6,"[""I8087733""]",True
10.1109/visual.2005.1532845,A5031195074,7,"[""I8087733""]",True
10.1109/visual.2005.1532845,A5081850948,8,"[""I8087733""]",True
10.1109/visual.2005.1532845,A5064044080,9,"[""I8087733""]",True
10.1109/visual.2005.1532845,A5028028246,10,"[""I8087733""]",True
10.1109/visual.2005.1532845,A5090633067,11,"[""I8087733""]",True
10.1109/visual.2005.1532845,A5041957391,12,"[""I8087733""]",True
10.1109/visual.2005.1532845,A5080342876,13,"[""I8087733""]",True
10.1109/visual.2005.1532845,A5069796262,14,"[""I100066346""]",True
10.1109/visual.2005.1532845,A5008232797,15,"[""I4210089608""]",True
10.1109/visual.2005.1532845,A5032454429,16,"[""I8087733""]",True
10.1109/visual.2005.1532845,A5050232533,17,"[""I8087733""]",True
10.1109/visual.2005.1532824,A5101515385,1,"[""I59553526""]",True
10.1109/visual.2005.1532824,A5025932358,2,"[""I130442723""]",True
10.1109/visual.2005.1532824,A5071098748,3,"[""I59553526""]",True
10.1109/visual.2005.1532822,A5111476242,1,"[""I165932596""]",True
10.1109/visual.2005.1532822,A5102949974,2,"[""I165932596""]",True
10.1109/visual.2005.1532805,A5061442851,1,"[""I181369854""]",True
10.1109/visual.2005.1532805,A5031309490,2,"[""I181369854""]",True
10.1109/visual.2005.1532805,A5008618551,3,"[""I181369854""]",True
10.1109/visual.2005.1532805,A5056165486,4,"[""I181369854""]",True
10.1109/visual.2005.1532793,A5041587599,1,"[""I195893171""]",True
10.1109/visual.2005.1532793,A5072140184,2,"[""I195893171""]",True
10.1109/visual.2005.1532793,A5002472395,3,"[""I121820613""]",True
10.1109/visual.2005.1532793,A5023967912,4,"[""I195893171""]",True
10.1109/visual.2005.1532791,A5077448787,1,"[""I4210135837"", ""I157725225""]",True
10.1109/visual.2005.1532791,A5088222500,2,"[""I4210135837"", ""I157725225""]",True
10.1109/visual.2005.1532791,A5014124844,3,"[""I157725225"", ""I4210135837""]",True
10.1109/visual.2005.1532791,A5089058921,4,"[""I157725225"", ""I4210135837""]",True
10.1109/visual.2005.1532791,A5068628473,5,"[""I4210135837"", ""I157725225""]",True
10.1109/infvis.2005.1532146,A5119246991,1,"[""I1341412227""]",True
10.1109/infvis.2005.1532146,A5054523299,2,"[""I1341412227""]",True
10.1109/infvis.2005.1532146,A5025416155,3,"[""I1341412227""]",True
10.1109/infvis.2005.1532123,A5054942062,1,"[""I145847075""]",True
10.1109/infvis.2005.1532123,A5109928029,2,"[""I145847075""]",True
10.1109/visual.2005.1532849,A5035404506,1,"[""I153512688""]",True
10.1109/visual.2005.1532849,A5056368954,2,"[""I153512688""]",True
10.1109/visual.2005.1532829,A5062758812,1,"[""I114027177"", ""I137902535""]",True
10.1109/visual.2005.1532829,A5075163834,2,"[""I114027177"", ""I137902535""]",True
10.1109/visual.2005.1532829,A5027987466,3,"[""I114027177"", ""I137902535""]",True
10.1109/visual.2005.1532829,A5044948170,4,"[""I137902535"", ""I114027177""]",True
10.1109/visual.2005.1532829,A5088325807,5,"[""I114027177"", ""I137902535""]",True
10.1109/visual.2005.1532829,A5066042572,6,"[""I114027177"", ""I137902535""]",True
10.1109/visual.2005.1532829,A5011950091,7,"[""I137902535"", ""I114027177""]",True
10.1109/visual.2005.1532829,A5062534271,8,"[""I114027177""]",True
10.1109/visual.2005.1532829,A5075186536,9,"[""I114027177"", ""I137902535""]",True
10.1109/visual.2005.1532816,A5039638884,1,"[""I177802217""]",True
10.1109/visual.2005.1532816,A5083522280,2,"[""I177802217""]",True
10.1109/visual.2005.1532816,A5069124257,3,"[""I4210109712"", ""I177802217""]",True
10.1109/visual.2005.1532816,A5081959207,4,"[""I4210109712"", ""I149899117""]",True
10.1109/visual.2005.1532816,A5109312690,5,[],True
10.1109/visual.2005.1532816,A5025425554,6,[],True
10.1109/visual.2005.1532816,A5075259746,7,"[""I149899117"", ""I4210109712""]",True
10.1109/infvis.2004.1,A5025754478,1,[],True
10.1109/infvis.2004.1,A5060725233,2,"[""I102197404"", ""I1326498283"", ""I4210144804""]",True
10.1109/infvis.2004.1,A5109253083,3,"[""I70768539""]",True
10.1109/infvis.2004.64,A5060725233,1,"[""I1326498283"", ""I102197404"", ""I4210144804""]",True
10.1109/infvis.2004.15,A5019479187,1,"[""I107077323""]",True
10.1109/infvis.2004.15,A5102773082,2,"[""I107077323""]",True
10.1109/infvis.2004.15,A5008269094,3,"[""I107077323""]",True
10.1109/infvis.2004.12,A5084471891,1,"[""I135310074""]",True
10.1109/infvis.2004.59,A5047827833,1,"[""I18014758""]",True
10.1109/infvis.2004.59,A5060664606,2,"[""I18014758""]",True
10.1109/visual.2004.96,A5020952435,1,"[""I141945490""]",True
10.1109/visual.2004.96,A5074061303,2,"[""I114027177""]",True
10.1109/visual.2004.96,A5052748246,3,"[""I141945490""]",True
10.1109/infvis.2004.43,A5076532363,1,"[""I83019370""]",True
10.1109/infvis.2004.43,A5051025031,2,"[""I83019370""]",True
10.1109/visual.2004.48,A5022294742,1,"[""I145847075""]",True
10.1109/visual.2004.48,A5062703856,2,"[""I145847075""]",True
10.1109/visual.2004.48,A5109928029,3,"[""I145847075""]",True
10.1109/infvis.2004.68,A5054621440,1,"[""I17974374""]",True
10.1109/infvis.2004.68,A5042377165,2,"[""I17974374""]",True
10.1109/infvis.2004.68,A5029374376,3,"[""I33434090""]",True
10.1109/infvis.2004.10,A5050022060,1,"[""I130701444""]",True
10.1109/infvis.2004.10,A5082668404,2,"[""I130701444""]",True
10.1109/infvis.2004.27,A5025799993,1,[],True
10.1109/infvis.2004.27,A5055472986,2,[],True
10.1109/visual.2004.120,A5097511412,1,"[""I51556381""]",True
10.1109/visual.2004.120,A5007913345,2,"[""I51556381""]",True
10.1109/visual.2004.120,A5045835385,3,"[""I4210164937""]",True
10.1109/infvis.2004.60,A5044271949,1,"[""I141945490""]",True
10.1109/infvis.2004.60,A5079916657,2,"[""I141945490""]",True
10.1109/infvis.2004.18,A5080555595,1,"[""I174306211""]",True
10.1109/infvis.2004.18,A5109259472,2,"[""I174306211""]",True
10.1109/visual.2004.28,A5110010093,1,"[""I55732556""]",True
10.1109/infvis.2004.70,A5016567178,1,"[""I204250578""]",True
10.1109/visual.2004.75,A5100675221,1,"[""I59553526""]",True
10.1109/visual.2004.75,A5100740828,2,[],True
10.1109/visual.2004.75,A5108688291,3,"[""I136199984""]",True
10.1109/visual.2004.75,A5100607707,4,"[""I59553526""]",True
10.1109/visual.2004.107,A5071898071,1,"[""I153267046""]",True
10.1109/visual.2004.107,A5000413604,2,"[""I223532165""]",True
10.1109/visual.2004.107,A5029336209,3,"[""I926574661""]",True
10.1109/infvis.2004.5,A5080887618,1,"[""I859038795""]",True
10.1109/infvis.2004.5,A5037675411,2,"[""I859038795""]",True
10.1109/infvis.2004.5,A5003876945,3,"[""I859038795""]",True
10.1109/visual.2004.7,A5084369189,1,"[""I123431417""]",True
10.1109/visual.2004.7,A5010562544,2,"[""I123431417""]",True
10.1109/visual.2004.7,A5085086912,3,"[""I123431417""]",True
10.1109/visual.2004.7,A5040337866,4,"[""I123431417""]",True
10.1109/visual.2004.7,A5058956938,5,"[""I123431417""]",True
10.1109/visual.2004.50,A5066884090,1,"[""I97018004""]",True
10.1109/visual.2004.50,A5014747010,2,"[""I97018004""]",True
10.1109/visual.2004.50,A5108804931,3,"[""I97018004""]",True
10.1109/visual.2004.101,A5100643523,1,"[""I59553526"", ""I1327163397""]",True
10.1109/visual.2004.101,A5111217403,2,"[""I1327163397"", ""I59553526""]",True
10.1109/visual.2004.101,A5091408797,3,"[""I1327163397"", ""I59553526""]",True
10.1109/visual.2004.59,A5031570473,1,"[""I1343190059""]",True
10.1109/visual.2004.59,A5068697849,2,"[""I100066346""]",True
10.1109/visual.2004.59,A5030066648,3,[],True
10.1109/visual.2004.59,A5000755776,4,"[""I1343190059""]",True
10.1109/visual.2004.112,A5062288739,1,"[""I130828816""]",True
10.1109/visual.2004.112,A5098373176,2,"[""I124261462""]",True
10.1109/visual.2004.112,A5109193118,3,"[""I1286704778""]",True
10.1109/visual.2004.112,A5109223725,4,"[""I124261462""]",True
10.1109/visual.2004.112,A5032501372,5,"[""I86122600""]",True
10.1109/visual.2004.112,A5020547967,6,"[""I130828816""]",True
10.1109/visual.2004.64,A5039256169,1,"[""I84218800""]",True
10.1109/visual.2004.64,A5037161857,2,"[""I84218800""]",True
10.1109/visual.2004.105,A5102988664,1,"[""I185103710""]",True
10.1109/visual.2004.105,A5016076717,2,"[""I185103710""]",True
10.1109/infvis.2004.46,A5085053856,1,"[""I102322142"", ""I2799411422""]",True
10.1109/infvis.2004.46,A5076532363,2,"[""I83019370""]",True
10.1109/infvis.2004.2,A5000594918,1,"[""I-1""]",True
10.1109/infvis.2004.2,A5003606398,2,"[""I4665924""]",True
10.1109/infvis.2004.2,A5039180428,3,"[""I4665924""]",True
10.1109/infvis.2004.65,A5087960974,1,"[""I129604602""]",True
10.1109/visual.2004.80,A5040236693,1,"[""I84218800""]",True
10.1109/visual.2004.80,A5101529436,2,"[""I84218800""]",True
10.1109/visual.2004.80,A5108428297,3,"[""I153267046""]",True
10.1109/visual.2004.80,A5077191719,4,"[""I84218800""]",True
10.1109/visual.2004.80,A5055273892,5,"[""I84218800""]",True
10.1109/visual.2004.80,A5071052343,6,"[""I84218800""]",True
10.1109/infvis.2004.57,A5089885105,1,"[""I150569930""]",True
10.1109/infvis.2004.57,A5073919282,2,"[""I189712700""]",True
10.1109/infvis.2004.57,A5002516811,3,"[""I189712700""]",True
10.1109/infvis.2004.57,A5067631224,4,"[""I189712700""]",True
10.1109/visual.2004.86,A5078173428,1,"[""I114027177""]",True
10.1109/visual.2004.86,A5016072766,2,"[""I114027177""]",True
10.1109/visual.2004.86,A5059599640,3,"[""I114027177""]",True
10.1109/visual.2004.86,A5004194238,4,"[""I114027177""]",True
10.1109/visual.2004.113,A5000413604,1,"[""I223532165""]",True
10.1109/visual.2004.113,A5071898071,2,"[""I153267046""]",True
10.1109/visual.2004.113,A5045224825,3,"[""I223532165""]",True
10.1109/visual.2004.113,A5054301725,4,"[""I153267046""]",True
10.1109/visual.2004.113,A5039027489,5,"[""I926574661""]",True
10.1109/visual.2004.113,A5109932888,6,[],True
10.1109/visual.2004.113,A5065645994,7,"[""I223532165""]",True
10.1109/visual.2004.65,A5058158315,1,"[""I18014758""]",True
10.1109/visual.2004.65,A5067973188,2,"[""I18014758""]",True
10.1109/visual.2004.65,A5060664606,3,"[""I18014758""]",True
10.1109/visual.2004.37,A5071183334,1,"[""I114027177""]",True
10.1109/visual.2004.37,A5056530126,2,"[""I114027177""]",True
10.1109/visual.2004.37,A5113149232,3,"[""I114027177""]",True
10.1109/visual.2004.37,A5102878981,4,"[""I114027177""]",True
10.1109/visual.2004.99,A5039626800,1,"[""I4210109712"", ""I149899117""]",True
10.1109/visual.2004.99,A5082234726,2,"[""I195893171""]",True
10.1109/visual.2004.99,A5091630951,3,"[""I195893171""]",True
10.1109/visual.2004.99,A5105697746,4,"[""I149899117"", ""I4210109712""]",True
10.1109/visual.2004.88,A5047006398,1,"[""I2800451603""]",True
10.1109/visual.2004.88,A5041837234,2,[],True
10.1109/visual.2004.47,A5058618544,1,"[""I122411786""]",True
10.1109/visual.2004.47,A5005861585,2,"[""I63966007"", ""I4210142372""]",True
10.1109/visual.2004.47,A5051948556,3,"[""I122411786""]",True
10.1109/visual.2004.68,A5069999967,1,"[""I170897317""]",True
10.1109/visual.2004.68,A5046061686,2,"[""I170897317""]",True
10.1109/visual.2004.68,A5083989376,3,"[""I170897317""]",True
10.1109/visual.2004.68,A5009460413,4,"[""I1282311441""]",True
10.1109/visual.2004.62,A5075567046,1,"[""I66946132""]",True
10.1109/visual.2004.62,A5066527489,2,"[""I66946132""]",True
10.1109/visual.2004.62,A5086440196,3,"[""I66946132""]",True
10.1109/visual.2004.95,A5012255877,1,"[""I1343871089""]",True
10.1109/visual.2004.95,A5043405378,2,"[""I1343871089""]",True
10.1109/visual.2004.95,A5000687536,3,"[""I1343871089""]",True
10.1109/visual.2004.95,A5065645994,4,"[""I223532165""]",True
10.1109/visual.2004.95,A5111556221,5,"[""I223532165""]",True
10.1109/visual.2004.104,A5072259452,1,"[""I138211613""]",True
10.1109/visual.2004.104,A5003490445,2,"[""I74788687""]",True
10.1109/visual.2004.104,A5026801564,3,"[""I145847075""]",True
10.1109/visual.2004.104,A5047134476,4,"[""I76134821""]",True
10.1109/visual.2004.104,A5045105070,5,"[""I138211613""]",True
10.1109/visual.2004.104,A5110321988,6,"[""I145847075""]",True
10.1109/visual.2004.104,A5008914452,7,"[""I97018004"", ""I4210137306""]",True
10.1109/visual.2004.85,A5018503965,1,"[""I219193219""]",True
10.1109/visual.2004.85,A5112781199,2,"[""I219193219""]",True
10.1109/visual.2004.85,A5018584803,3,"[""I219193219""]",True
10.1109/infvis.2004.52,A5031027560,1,"[""I130238516""]",True
10.1109/infvis.2004.52,A5010714340,2,"[""I130238516""]",True
10.1109/visual.2004.103,A5030896164,1,"[""I86519309""]",True
10.1109/visual.2004.103,A5031984771,2,"[""I86519309""]",True
10.1109/visual.2004.103,A5015603155,3,"[""I86519309""]",True
10.1109/visual.2004.103,A5097749307,4,"[""I86519309""]",True
10.1109/visual.2004.55,A5030823954,1,"[""I4210090737"", ""I1280536761""]",True
10.1109/visual.2004.55,A5013629437,2,"[""I4210090737"", ""I1280536761""]",True
10.1109/visual.2004.55,A5041506287,3,"[""I1280536761""]",True
10.1109/visual.2004.25,A5012288548,1,"[""I223532165""]",True
10.1109/visual.2004.25,A5048780291,2,"[""I223532165""]",True
10.1109/visual.2004.25,A5083523340,3,"[""I223532165""]",True
10.1109/visual.2004.18,A5000099153,1,"[""I4210109712"", ""I149899117""]",True
10.1109/visual.2004.18,A5045224825,2,"[""I223532165""]",True
10.1109/visual.2004.18,A5065645994,3,"[""I223532165""]",True
10.1109/visual.2004.18,A5110429168,4,"[""I169521973""]",True
10.1109/infvis.2004.19,A5006866152,1,"[""I4210088621""]",True
10.1109/infvis.2004.19,A5031166875,2,"[""I4210088621""]",True
10.1109/infvis.2004.19,A5012164072,3,"[""I4210088621""]",True
10.1109/infvis.2004.19,A5072207781,4,"[""I4092182""]",True
10.1109/infvis.2004.19,A5033474694,5,"[""I4210088621""]",True
10.1109/infvis.2004.8,A5059594867,1,"[""I4210142372""]",True
10.1109/infvis.2004.8,A5029812935,2,"[""I4210142372""]",True
10.1109/infvis.2004.8,A5088769444,3,"[""I4210142372""]",True
10.1109/infvis.2004.8,A5022982409,4,"[""I4210142372""]",True
10.1109/infvis.2004.71,A5100459985,1,"[""I107077323""]",True
10.1109/infvis.2004.71,A5088697168,2,"[""I107077323""]",True
10.1109/infvis.2004.71,A5044070229,3,"[""I107077323""]",True
10.1109/infvis.2004.71,A5017965188,4,"[""I107077323""]",True
10.1109/infvis.2004.71,A5102773082,5,"[""I107077323""]",True
10.1109/infvis.2004.71,A5008269094,6,"[""I107077323""]",True
10.1109/visual.2004.27,A5100331327,1,"[""I59553526"", ""I1327163397""]",True
10.1109/visual.2004.27,A5003934314,2,"[""I1327163397"", ""I59553526""]",True
10.1109/visual.2004.27,A5039517392,3,"[""I59553526"", ""I1327163397""]",True
10.1109/visual.2004.128,A5011941798,1,"[""I35440088""]",True
10.1109/visual.2004.128,A5030439152,2,"[""I35440088""]",True
10.1109/visual.2004.128,A5086735275,3,"[""I859038795""]",True
10.1109/visual.2004.52,A5031117535,1,"[""I223532165""]",True
10.1109/visual.2004.52,A5000413604,2,"[""I223532165""]",True
10.1109/visual.2004.5,A5012919545,1,"[""I4210120900"", ""I2801935854""]",True
10.1109/visual.2004.5,A5110308970,2,"[""I84218800""]",True
10.1109/visual.2004.32,A5028074195,1,"[""I135140700""]",True
10.1109/visual.2004.32,A5102789360,2,"[""I180437899""]",True
10.1109/visual.2004.32,A5063603168,3,"[""I62318514""]",True
10.1109/visual.2004.32,A5079350674,4,"[""I135140700""]",True
10.1109/visual.2004.32,A5024074640,5,"[""I83019370""]",True
10.1109/infvis.2004.66,A5014773555,1,"[""I1283103587""]",True
10.1109/infvis.2004.66,A5113974966,2,"[""I1283103587""]",True
10.1109/infvis.2004.66,A5033953993,3,"[""I1283103587""]",True
10.1109/visual.2004.51,A5109700467,1,"[""I195893171""]",True
10.1109/visual.2004.51,A5068397167,2,"[""I195893171""]",True
10.1109/visual.2004.51,A5060939423,3,"[""I195893171""]",True
10.1109/visual.2004.51,A5091630951,4,"[""I195893171""]",True
10.1109/visual.2004.23,A5046646390,1,"[""I52357470""]",True
10.1109/visual.2004.23,A5036242744,2,"[""I52357470""]",True
10.1109/visual.2004.23,A5002832419,3,"[""I52357470""]",True
10.1109/visual.2004.23,A5100755351,4,"[""I52357470""]",True
10.1109/visual.2004.23,A5011513930,5,"[""I52357470""]",True
10.1109/visual.2004.98,A5055548595,1,"[""I1343190059""]",True
10.1109/visual.2004.98,A5025312015,2,"[""I76134821""]",True
10.1109/visual.2004.98,A5039489003,3,"[""I76134821""]",True
10.1109/visual.2004.98,A5080438656,4,"[""I1343190059""]",True
10.1109/visual.2004.98,A5083994967,5,"[""I76134821"", ""I1343190059""]",True
10.1109/visual.2004.98,A5085507158,6,"[""I1343190059""]",True
10.1109/visual.2004.87,A5110010093,1,"[""I55732556""]",True
10.1109/visual.2004.4,A5085283552,1,"[""I84218800""]",True
10.1109/visual.2004.4,A5109345368,2,"[""I1282311441""]",True
10.1109/visual.2004.4,A5114031893,3,"[""I84218800""]",True
10.1109/visual.2004.30,A5000102893,1,"[""I97018004""]",True
10.1109/visual.2004.30,A5029463759,2,"[""I97018004""]",True
10.1109/visual.2004.30,A5054301814,3,"[""I97018004""]",True
10.1109/visual.2004.30,A5049315614,4,"[""I97018004""]",True
10.1109/visual.2004.30,A5074011246,5,"[""I97018004""]",True
10.1109/visual.2004.73,A5073619125,1,"[""I100066346""]",True
10.1109/infvis.2004.3,A5012388103,1,"[""I66946132""]",True
10.1109/infvis.2004.3,A5052623072,2,"[""I66946132""]",True
10.1109/visual.2004.70,A5107914650,1,"[""I59553526"", ""I1327163397""]",True
10.1109/visual.2004.70,A5070670810,2,"[""I59553526"", ""I1327163397""]",True
10.1109/visual.2004.70,A5101940168,3,"[""I200870766""]",True
10.1109/visual.2004.3,A5042990540,1,"[""I100066346""]",True
10.1109/visual.2004.3,A5038629539,2,"[""I100066346""]",True
10.1109/visual.2004.91,A5105806010,1,"[""I63966007""]",True
10.1109/visual.2004.91,A5056647443,2,"[""I63966007""]",True
10.1109/visual.2004.56,A5073217289,1,"[""I145847075""]",True
10.1109/visual.2004.56,A5086223886,2,"[""I83019370""]",True
10.1109/visual.2004.56,A5109928029,3,"[""I145847075""]",True
10.1109/visual.2004.38,A5102762247,1,"[""I76130692""]",True
10.1109/visual.2004.38,A5103725392,2,"[""I74973139""]",True
10.1109/visual.2004.38,A5014079156,3,[],True
10.1109/visual.2004.38,A5043151044,4,[],True
10.1109/visual.2004.34,A5076085101,1,"[""I102322142""]",True
10.1109/visual.2004.34,A5081082727,2,"[""I102322142""]",True
10.1109/visual.2004.34,A5112795492,3,"[""I102322142""]",True
10.1109/visual.2004.34,A5013890093,4,"[""I102322142""]",True
10.1109/visual.2004.34,A5018921434,5,"[""I102322142""]",True
10.1109/visual.2004.15,A5030139366,1,"[""I74786994""]",True
10.1109/visual.2004.15,A5079289629,2,"[""I74786994""]",True
10.1109/visual.2004.15,A5007431711,3,"[""I74786994""]",True
10.1109/infvis.2004.21,A5091282740,1,"[""I185261750""]",True
10.1109/infvis.2004.21,A5089341123,2,"[""I4210113654""]",True
10.1109/infvis.2004.21,A5079287966,3,"[""I185261750""]",True
10.1109/visual.2004.63,A5024608725,1,"[""I59553526""]",True
10.1109/visual.2004.63,A5107868159,2,"[""I59553526""]",True
10.1109/infvis.2004.47,A5037140526,1,"[""I104914703""]",True
10.1109/infvis.2004.47,A5008100854,2,"[""I4210101743"", ""I1294671590""]",True
10.1109/infvis.2004.47,A5070966718,3,"[""I1294671590"", ""I4210101743""]",True
10.1109/visual.2004.90,A5042739321,1,"[""I52357470""]",True
10.1109/visual.2004.90,A5109625534,2,"[""I52357470""]",True
10.1109/visual.2004.90,A5006952014,3,"[""I52357470""]",True
10.1109/visual.2004.72,A5026801564,1,"[""I145847075""]",True
10.1109/visual.2004.72,A5072259452,2,"[""I138211613""]",True
10.1109/visual.2004.72,A5047134476,3,"[""I129774422""]",True
10.1109/visual.2004.72,A5045105070,4,"[""I138211613""]",True
10.1109/visual.2004.72,A5110321988,5,"[""I145847075""]",True
10.1109/visual.2004.72,A5008914452,6,"[""I97018004"", ""I4210137306""]",True
10.1109/visual.2004.46,A5029660064,1,"[""I114027177"", ""I137902535""]",True
10.1109/visual.2004.46,A5024027818,2,"[""I137902535"", ""I114027177""]",True
10.1109/visual.2004.46,A5108851816,3,"[""I137902535"", ""I114027177""]",True
10.1109/visual.2004.46,A5111410481,4,"[""I137902535"", ""I114027177""]",True
10.1109/visual.2004.46,A5004431926,5,"[""I114027177"", ""I137902535""]",True
10.1109/visual.2004.46,A5001856150,6,"[""I114027177"", ""I137902535""]",True
10.1109/visual.2004.46,A5012557712,7,"[""I137902535"", ""I114027177""]",True
10.1109/visual.2004.36,A5111476242,1,"[""I165932596""]",True
10.1109/visual.2004.36,A5102949974,2,"[""I165932596""]",True
10.1109/visual.2004.29,A5090435854,1,[],True
10.1109/visual.2004.29,A5049166417,2,"[""I2800451603""]",True
10.1109/visual.2004.29,A5041704511,3,"[""I2800451603""]",True
10.1109/visual.2004.29,A5061319610,4,"[""I2800451603""]",True
10.1109/visual.2004.29,A5089933973,5,"[""I2800451603""]",True
10.1109/visual.2004.13,A5056115552,1,"[""I130769515""]",True
10.1109/visual.2004.13,A5060588353,2,"[""I130769515""]",True
10.1109/visual.2004.102,A5034723250,1,"[""I102134673""]",True
10.1109/visual.2004.102,A5048296805,2,"[""I122411786""]",True
10.1109/visual.2004.35,A5031659894,1,"[""I59553526""]",True
10.1109/visual.2004.35,A5086446492,2,"[""I59553526""]",True
10.1109/visual.2004.24,A5067150602,1,"[""I59553526""]",True
10.1109/visual.2004.24,A5102759669,2,"[""I59553526""]",True
10.1109/visual.2004.24,A5081073195,3,"[""I59553526""]",True
10.1109/visual.2004.24,A5069204507,4,"[""I59553526""]",True
10.1109/visual.2004.24,A5029293755,5,"[""I59553526""]",True
10.1109/visual.2004.24,A5101515386,6,"[""I59553526""]",True
10.1109/visual.2004.24,A5088132685,7,"[""I59553526""]",True
10.1109/visual.2004.24,A5039517392,8,"[""I59553526""]",True
10.1109/visual.2004.24,A5070670810,9,"[""I59553526""]",True
10.1109/visual.2004.122,A5108794610,1,"[""I84218800"", ""I2803209242""]",True
10.1109/visual.2004.122,A5110308970,2,"[""I84218800""]",True
10.1109/visual.2004.122,A5104092128,3,"[""I84218800""]",True
10.1109/visual.2004.122,A5108110335,4,"[""I2799567181""]",True
