author_id,openalex_author_id_url,display_name,orcid,source
A5076306018,https://openalex.org/A5076306018,Danni Liu,https://orcid.org/0000-0001-5419-1963,openalex
A5106163697,https://openalex.org/A5106163697,Maria Gabriela Ayala,,openalex
A5106066920,https://openalex.org/A5106066920,Harper Schwab,,openalex
A5058039138,https://openalex.org/A5058039138,Andrew Mcnutt,https://orcid.org/0000-0001-8255-4258,openalex
A5102958138,https://openalex.org/A5102958138,Kaiyuan Tang,https://orcid.org/0009-0001-3512-0112,openalex
A5101913449,https://openalex.org/A5101913449,Chaoli Wang,https://orcid.org/0000-0002-0859-3619,openalex
A5046324646,https://openalex.org/A5046324646,Xingyu Lan,https://orcid.org/0000-0001-7331-2433,openalex
A5108963741,https://openalex.org/A5108963741,Yu Liu,,openalex
A5006732360,https://openalex.org/A5006732360,Joohee Kim,https://orcid.org/0000-0002-0745-2339,openalex
A5101907560,https://openalex.org/A5101907560,Hyunwook Lee,https://orcid.org/0000-0002-5506-7347,openalex
A5101961269,https://openalex.org/A5101961269,Duc Minh Nguyen,https://orcid.org/0000-0002-0367-564X,openalex
A5030329460,https://openalex.org/A5030329460,Minjeong Shin,https://orcid.org/0000-0001-6516-0433,openalex
A5064480048,https://openalex.org/A5064480048,Bum Chul Kwon,https://orcid.org/0000-0002-9391-6274,openalex
A5020791375,https://openalex.org/A5020791375,Sungahn Ko,https://orcid.org/0000-0002-7410-5652,openalex
A5114030345,https://openalex.org/A5114030345,Rui Qiu,https://orcid.org/0009-0009-6027-084X,openalex
A5015121983,https://openalex.org/A5015121983,Yamei Tu,https://orcid.org/0000-0002-0722-837X,openalex
A5001087917,https://openalex.org/A5001087917,Po‐yin Yen,https://orcid.org/0000-0002-7061-4185,openalex
A5075178545,https://openalex.org/A5075178545,Guan Li,https://orcid.org/0000-0001-6436-3650,openalex
A5101317827,https://openalex.org/A5101317827,Yang Liu,https://orcid.org/0009-0000-3659-0290,openalex
A5039874476,https://openalex.org/A5039874476,Guihua Shan,https://orcid.org/0000-0002-8283-2278,openalex
A5073054870,https://openalex.org/A5073054870,Shiyu Cheng,https://orcid.org/0000-0002-7400-515X,openalex
A5101531442,https://openalex.org/A5101531442,Weiqun Cao,https://orcid.org/0000-0001-6195-6928,openalex
A5100669433,https://openalex.org/A5100669433,Junpeng Wang,https://orcid.org/0000-0002-1130-9914,openalex
A5074351233,https://openalex.org/A5074351233,Ko Chih Wang,https://orcid.org/0000-0002-7241-1939,openalex
A5101701414,https://openalex.org/A5101701414,Yuxiao Li,https://orcid.org/0000-0002-0605-5788,openalex
A5057011942,https://openalex.org/A5057011942,Xin Liang,https://orcid.org/0000-0002-7219-1809,openalex
A5101954311,https://openalex.org/A5101954311,Yongfeng Qiu,https://orcid.org/0000-0002-1613-640X,openalex
A5100429585,https://openalex.org/A5100429585,Yan Lin,https://orcid.org/0000-0003-4956-861X,openalex
A5020407163,https://openalex.org/A5020407163,Anna Offenwanger,https://orcid.org/0000-0001-9560-201X,openalex
A5023392600,https://openalex.org/A5023392600,Theophanis Tsandilas,https://orcid.org/0000-0002-0158-228X,openalex
A5029815396,https://openalex.org/A5029815396,Fanny Chevalier,https://orcid.org/0000-0002-5585-7971,openalex
A5007746762,https://openalex.org/A5007746762,Gabriela Molina León,https://orcid.org/0000-0002-9223-2022,openalex
A5089688638,https://openalex.org/A5089688638,Anastasia Bezerianos,https://orcid.org/0000-0002-7142-2548,openalex
A5058880771,https://openalex.org/A5058880771,Olivier Gladin,https://orcid.org/0009-0007-5810-6704,openalex
A5024860629,https://openalex.org/A5024860629,Petra Isenberg,https://orcid.org/0000-0002-2948-6417,openalex
A5051354114,https://openalex.org/A5051354114,Tobias Kauer,https://orcid.org/0000-0003-0746-904X,openalex
A5012088773,https://openalex.org/A5012088773,Derya Akbaba,https://orcid.org/0000-0001-9419-3402,openalex
A5067274220,https://openalex.org/A5067274220,Marian Dörk,https://orcid.org/0000-0002-3469-7841,openalex
A5021951839,https://openalex.org/A5021951839,Leo Yu‐ho Lo,https://orcid.org/0000-0002-3660-3765,openalex
A5029790391,https://openalex.org/A5029790391,Chunggi Lee,https://orcid.org/0000-0002-6164-2563,openalex
A5006095483,https://openalex.org/A5006095483,Tica Lin,https://orcid.org/0000-0002-2860-0871,openalex
A5082790087,https://openalex.org/A5082790087,Zhutian Chen,https://orcid.org/0000-0002-2313-0612,openalex
A5057269672,https://openalex.org/A5057269672,Zheng Wei,https://orcid.org/0000-0001-7444-2547,openalex
A5108982991,https://openalex.org/A5108982991,Huamin Qu,,openalex
A5036099845,https://openalex.org/A5036099845,Xian Xu,https://orcid.org/0000-0002-2636-7498,openalex
A5107099358,https://openalex.org/A5107099358,Alexander Wyss,,openalex
A5013911086,https://openalex.org/A5013911086,Gabriela Morgenshtern,https://orcid.org/0000-0003-4762-8797,openalex
A5107099359,https://openalex.org/A5107099359,Amanda Hirsch Hüsler,,openalex
A5078086722,https://openalex.org/A5078086722,Jürgen Bernard,https://orcid.org/0000-0001-8741-9709,openalex
A5024524412,https://openalex.org/A5024524412,Zhongsu Luo,,openalex
A5100763687,https://openalex.org/A5100763687,Kai Xiong,https://orcid.org/0000-0002-8203-9667,openalex
A5103834156,https://openalex.org/A5103834156,Jiajun Zhu,,openalex
A5100400800,https://openalex.org/A5100400800,Ran Chen,https://orcid.org/0000-0002-2770-4070,openalex
A5023558209,https://openalex.org/A5023558209,Xinhuan Shu,https://orcid.org/0000-0002-9736-4454,openalex
A5088199295,https://openalex.org/A5088199295,Di Weng,https://orcid.org/0000-0003-2712-7274,openalex
A5073986937,https://openalex.org/A5073986937,Yingcai Wu,https://orcid.org/0000-0002-1119-3237,openalex
A5005352052,https://openalex.org/A5005352052,Hana Pokojná,https://orcid.org/0000-0001-7854-2596,openalex
A5063965880,https://openalex.org/A5063965880,Stefan Brückner,https://orcid.org/0000-0002-0885-8402,openalex
A5011301258,https://openalex.org/A5011301258,Laura Garrison,https://orcid.org/0000-0001-7134-2006,openalex
A5114626508,https://openalex.org/A5114626508,Mengyu Chen,https://orcid.org/0009-0007-1525-4213,openalex
A5039387461,https://openalex.org/A5039387461,Shuaicheng Liu,,openalex
A5010499463,https://openalex.org/A5010499463,Emily Wall,https://orcid.org/0000-0003-4568-0698,openalex
A5093932113,https://openalex.org/A5093932113,Haoran Jiang,https://orcid.org/0009-0009-5717-4208,openalex
A5005736802,https://openalex.org/A5005736802,Shaohan Shi,https://orcid.org/0009-0004-3384-8304,openalex
A5073903190,https://openalex.org/A5073903190,S. H. Zhang,https://orcid.org/0009-0008-1933-1869,openalex
A5014529529,https://openalex.org/A5014529529,Jie Zheng,https://orcid.org/0000-0001-6774-9786,openalex
A5084475345,https://openalex.org/A5084475345,Chase Stokes,https://orcid.org/0000-0001-7644-9021,openalex
A5108333035,https://openalex.org/A5108333035,Clara Hu,,openalex
A5019933387,https://openalex.org/A5019933387,Marti A. Hearst,https://orcid.org/0000-0002-4346-1603,openalex
A5101312518,https://openalex.org/A5101312518,James Jackson,https://orcid.org/0000-0002-9383-5888,openalex
A5065371627,https://openalex.org/A5065371627,Panagiotis D. Ritsos,https://orcid.org/0000-0001-9308-3885,openalex
A5032473237,https://openalex.org/A5032473237,Peter Butcher,https://orcid.org/0000-0002-3361-627X,openalex
A5009341822,https://openalex.org/A5009341822,Jonathan C. Roberts,https://orcid.org/0000-0001-7718-3181,openalex
A5022625791,https://openalex.org/A5022625791,Mingzhe Li,https://orcid.org/0000-0003-0355-1919,openalex
A5020952435,https://openalex.org/A5020952435,Hamish Carr,https://orcid.org/0000-0001-6739-0283,openalex
A5012378616,https://openalex.org/A5012378616,Oliver Rübel,https://orcid.org/0000-0001-9902-1984,openalex
A5101451813,https://openalex.org/A5101451813,Gunther H. Weber,https://orcid.org/0000-0002-1794-1398,openalex
A5019444857,https://openalex.org/A5019444857,Hong Zhou,https://orcid.org/0000-0001-7393-7126,openalex
A5109786318,https://openalex.org/A5109786318,Peifeng Lai,,openalex
A5101296393,https://openalex.org/A5101296393,Zhida Sun,,openalex
A5108334375,https://openalex.org/A5108334375,Xiangyuan Chen,,openalex
A5100715525,https://openalex.org/A5100715525,Yang Chen,https://orcid.org/0000-0001-5239-9816,openalex
A5026540573,https://openalex.org/A5026540573,Huisi Wu,https://orcid.org/0000-0002-0399-9089,openalex
A5100642010,https://openalex.org/A5100642010,Yong Wang,https://orcid.org/0000-0001-5061-8173,openalex
A5019226410,https://openalex.org/A5019226410,Lijie Yao,https://orcid.org/0000-0002-4208-5140,openalex
A5057713461,https://openalex.org/A5057713461,Federica Bucchieri,,openalex
A5045357328,https://openalex.org/A5045357328,Victoria Mcarthur,https://orcid.org/0000-0002-6650-6886,openalex
A5092691958,https://openalex.org/A5092691958,Anne Flore Cabouat,,openalex
A5086036018,https://openalex.org/A5086036018,Tingying He,https://orcid.org/0000-0002-9670-5587,openalex
A5109307699,https://openalex.org/A5109307699,Maureen Stone,,openalex
A5107100052,https://openalex.org/A5107100052,Hamza Afzaal,https://orcid.org/0009-0004-8066-0523,openalex
A5059407422,https://openalex.org/A5059407422,Usman Alim,https://orcid.org/0000-0003-4834-2475,openalex
A5024683903,https://openalex.org/A5024683903,Andreas Walch,https://orcid.org/0000-0002-4567-7942,openalex
A5102879101,https://openalex.org/A5102879101,Attila Szabo,https://orcid.org/0000-0002-1322-8704,openalex
A5035328975,https://openalex.org/A5035328975,Harald Steinlechner,,openalex
A5005982114,https://openalex.org/A5005982114,Thomas Ortner,https://orcid.org/0000-0002-5456-9441,openalex
A5000622960,https://openalex.org/A5000622960,Johanna Schmidt,https://orcid.org/0000-0002-9638-6344,openalex
A5067399018,https://openalex.org/A5067399018,Nikolaus Piccolotto,https://orcid.org/0000-0001-6876-6502,openalex
A5034814164,https://openalex.org/A5034814164,Markus Wallinger,https://orcid.org/0000-0002-2191-4413,openalex
A5019622072,https://openalex.org/A5019622072,Silvia Miksch,https://orcid.org/0000-0003-4427-5703,openalex
A5032676799,https://openalex.org/A5032676799,Markus Bögl,https://orcid.org/0000-0002-8337-4774,openalex
A5001876683,https://openalex.org/A5001876683,Johannes Fuchs,https://orcid.org/0000-0001-5474-4214,openalex
A5086122336,https://openalex.org/A5086122336,Alexander Frings,,openalex
A5094210168,https://openalex.org/A5094210168,Maria Viktoria Heinle,https://orcid.org/0009-0001-5825-8077,openalex
A5073919282,https://openalex.org/A5073919282,Daniel A. Keim,https://orcid.org/0000-0001-7966-9740,openalex
A5090650844,https://openalex.org/A5090650844,J. J. Wang,https://orcid.org/0009-0007-9313-5180,openalex
A5001531096,https://openalex.org/A5001531096,Yuan Cui,https://orcid.org/0000-0002-2681-6441,openalex
A5057582080,https://openalex.org/A5057582080,Lily W. Ge,https://orcid.org/0000-0003-2350-8686,openalex
A5085906659,https://openalex.org/A5085906659,Yiren Ding,https://orcid.org/0000-0001-8983-9117,openalex
A5087146581,https://openalex.org/A5087146581,Lane Harrison,https://orcid.org/0000-0003-3029-2799,openalex
A5056962479,https://openalex.org/A5056962479,Daniel Atzberger,,openalex
A5008071697,https://openalex.org/A5008071697,Tim Cech,https://orcid.org/0000-0001-8688-2419,openalex
A5052710697,https://openalex.org/A5052710697,Willy Scheibel,https://orcid.org/0000-0002-7885-9857,openalex
A5081246092,https://openalex.org/A5081246092,Jürgen Döllner,,openalex
A5040794392,https://openalex.org/A5040794392,Michael Behrisch,https://orcid.org/0000-0002-1102-103X,openalex
A5016219620,https://openalex.org/A5016219620,Tobias Schreck,https://orcid.org/0000-0003-0778-8665,openalex
A5015821420,https://openalex.org/A5015821420,Matěj Lang,https://orcid.org/0000-0002-5249-815X,openalex
A5106276284,https://openalex.org/A5106276284,Adam Štěpánek,https://orcid.org/0009-0008-9388-2546,openalex
A5107293625,https://openalex.org/A5107293625,Róbert Zvara,,openalex
A5107293626,https://openalex.org/A5107293626,Vojtech ˇ Rehák ˇ,,openalex
A5101809615,https://openalex.org/A5101809615,Daniel Braun,https://orcid.org/0000-0002-8824-7184,openalex
A5084778474,https://openalex.org/A5084778474,Michael Gleicher,https://orcid.org/0000-0003-3295-4071,openalex
A5015182248,https://openalex.org/A5015182248,Tatiana Von Landesberger,https://orcid.org/0000-0002-5279-1444,openalex
A5006575291,https://openalex.org/A5006575291,Xumeng Wang,https://orcid.org/0000-0002-9525-9298,openalex
A5106113018,https://openalex.org/A5106113018,Shuangcheng Jiao,,openalex
A5101424248,https://openalex.org/A5101424248,Arvind Srinivasan,https://orcid.org/0000-0002-3409-6077,openalex
A5095767196,https://openalex.org/A5095767196,Johannes Ellemose,https://orcid.org/0009-0006-9676-6204,openalex
A5086223886,https://openalex.org/A5086223886,Anna Vilanova,https://orcid.org/0000-0002-1034-737X,openalex
A5000199768,https://openalex.org/A5000199768,Zhicheng Liu,https://orcid.org/0009-0008-6894-0062,openalex
A5100418560,https://openalex.org/A5100418560,Chen Chen,https://orcid.org/0000-0003-3171-0657,openalex
A5012944737,https://openalex.org/A5012944737,John Hooker,https://orcid.org/0000-0002-7084-3084,openalex
A5002018688,https://openalex.org/A5002018688,Maryam Hedayati,https://orcid.org/0000-0002-0874-5918,openalex
A5063377786,https://openalex.org/A5063377786,Dylan Wootton,,openalex
A5073334482,https://openalex.org/A5073334482,Amy Rae Fox,https://orcid.org/0000-0003-0995-7899,openalex
A5011928259,https://openalex.org/A5011928259,Evan M. Peck,https://orcid.org/0000-0001-9498-5362,openalex
A5077783676,https://openalex.org/A5077783676,Arvind Satyanarayan,https://orcid.org/0000-0001-5564-635X,openalex
A5088672772,https://openalex.org/A5088672772,Anqi Cao,https://orcid.org/0000-0003-1794-4510,openalex
A5078565296,https://openalex.org/A5078565296,Xiao Xie,https://orcid.org/0000-0002-2135-5236,openalex
A5113375370,https://openalex.org/A5113375370,Runjin Zhang,,openalex
A5109945954,https://openalex.org/A5109945954,Yuxin Tian,https://orcid.org/0009-0007-0296-0274,openalex
A5074273683,https://openalex.org/A5074273683,Fan Mu,https://orcid.org/0000-0003-0252-0387,openalex
A5108035744,https://openalex.org/A5108035744,Hui Zhang,https://orcid.org/0000-0002-6146-1535,openalex
A5100344647,https://openalex.org/A5100344647,Jae Young Kim,https://orcid.org/0000-0001-8229-7183,openalex
A5086131860,https://openalex.org/A5086131860,Sihyeon Lee,,openalex
A5101506748,https://openalex.org/A5101506748,Hyeon Jeon,https://orcid.org/0000-0002-9659-2922,openalex
A5091036340,https://openalex.org/A5091036340,Keon‐joo Lee,https://orcid.org/0000-0002-6571-7091,openalex
A5071829277,https://openalex.org/A5071829277,Hee‐joon Bae,https://orcid.org/0000-0003-0051-1997,openalex
A5103803190,https://openalex.org/A5103803190,Bohyoung Kim,,openalex
A5012388103,https://openalex.org/A5012388103,Jinwook Seo,https://orcid.org/0000-0002-7734-822X,openalex
A5037866250,https://openalex.org/A5037866250,Qian Zhu,https://orcid.org/0000-0001-5108-3414,openalex
A5088220929,https://openalex.org/A5088220929,Tao Lu,https://orcid.org/0009-0001-3078-5975,openalex
A5056999690,https://openalex.org/A5056999690,Shunan Guo,https://orcid.org/0000-0001-5355-8399,openalex
A5026376235,https://openalex.org/A5026376235,Xiaojuan Ma,https://orcid.org/0000-0002-9847-7784,openalex
A5050126617,https://openalex.org/A5050126617,Yalong Yang,https://orcid.org/0000-0001-9414-9911,openalex
A5113375371,https://openalex.org/A5113375371,Ziao Liu,,openalex
A5029345382,https://openalex.org/A5029345382,Moqi He,,openalex
A5010767648,https://openalex.org/A5010767648,Wenshuo Zhao,https://orcid.org/0009-0007-5047-7922,openalex
A5109779273,https://openalex.org/A5109779273,Yihong Wu,,openalex
A5052752621,https://openalex.org/A5052752621,Liqi Cheng,https://orcid.org/0009-0000-8868-5101,openalex
A5001935193,https://openalex.org/A5001935193,Devin Lange,https://orcid.org/0000-0002-3467-0294,openalex
A5038106228,https://openalex.org/A5038106228,Robert L. Judson‐torres,https://orcid.org/0000-0002-6559-0553,openalex
A5020618568,https://openalex.org/A5020618568,Thomas A. Zangle,https://orcid.org/0000-0001-5899-3517,openalex
A5031057530,https://openalex.org/A5031057530,Alexander Lex,https://orcid.org/0000-0001-6930-5468,openalex
A5038023755,https://openalex.org/A5038023755,Alexis Pister,https://orcid.org/0000-0002-2817-020X,openalex
A5074038943,https://openalex.org/A5074038943,Junxiu Tang,https://orcid.org/0000-0003-3594-926X,openalex
A5053366318,https://openalex.org/A5053366318,Peilin Yu,,openalex
A5058912459,https://openalex.org/A5058912459,Aida Nordman,https://orcid.org/0000-0002-9601-5981,openalex
A5029166028,https://openalex.org/A5029166028,Marta Koć‐januchta,https://orcid.org/0000-0001-6313-475X,openalex
A5026652846,https://openalex.org/A5026652846,Konrad Schönborn,https://orcid.org/0000-0001-8888-6843,openalex
A5061859149,https://openalex.org/A5061859149,Katerina Vrotsou,https://orcid.org/0000-0003-4761-8601,openalex
A5059159716,https://openalex.org/A5059159716,Klaus Eckelt,https://orcid.org/0000-0001-6832-9070,openalex
A5005426313,https://openalex.org/A5005426313,Kiran Gadhave,https://orcid.org/0000-0001-6916-2583,openalex
A5064087967,https://openalex.org/A5064087967,Ratanond Koonchanok,https://orcid.org/0000-0002-8860-6183,openalex
A5010928934,https://openalex.org/A5010928934,Michael E. Papka,https://orcid.org/0000-0002-6418-5767,openalex
A5060626774,https://openalex.org/A5060626774,Khairi Reda,https://orcid.org/0000-0002-8096-658X,openalex
A5111321527,https://openalex.org/A5111321527,Jianing Yin,,openalex
A5078268992,https://openalex.org/A5078268992,Hanze Jia,https://orcid.org/0009-0008-5195-7829,openalex
