author_id,n_papers,total_citations,n_awards,display_name,doi_list
A5015615908,5,220.0,0,Kasper Hornbæk,"[""10.1109/tvcg.2013.166"", ""10.1109/tvcg.2013.170"", ""10.1109/tvcg.2015.2467951"", ""10.1109/tvcg.2016.2598498"", ""10.1109/tvcg.2020.3028894""]"
A5015620637,1,43.0,0,E. Delahaye,"[""10.1109/tvcg.2016.2599214""]"
A5015622039,2,53.0,0,Christoph Lürig,"[""10.1109/visual.1997.663907"", ""10.1109/visual.1998.745321""]"
A5015625058,1,16.0,0,Guodao Sun,"[""10.1109/tvcg.2022.3209385""]"
A5015653458,1,46.0,0,Rupayan Neogy,"[""10.1109/tvcg.2020.3030367""]"
A5015678021,2,162.0,1,Günter Blöschl,"[""10.1109/tvcg.2010.223"", ""10.1109/tvcg.2011.225""]"
A5015703834,2,68.0,0,Zi’ang Ding,"[""10.1109/tvcg.2009.112"", ""10.1109/tvcg.2009.203""]"
A5015726919,1,31.0,0,Michael H. F. Wilkinson,"[""10.1109/vast.2010.5652450""]"
A5015727314,1,11.0,0,H. P. Kriegel,"[""10.1109/visual.1993.398864""]"
A5015732156,1,1.0,0,Timothy W. Simpson,"[""10.1109/visual.1997.663926""]"
A5015732185,2,72.0,0,Michael Steptoe,"[""10.1109/tvcg.2015.2467991"", ""10.1109/tvcg.2018.2864844""]"
A5015755413,1,295.0,0,Minje Choi,"[""10.1109/tvcg.2018.2865027""]"
A5015771328,1,158.0,0,Philipp Zimmermann,"[""10.1109/tvcg.2017.2745181""]"
A5015798012,1,53.0,0,Nadia Magnenat‐thalmann,"[""10.1109/visual.1999.809885""]"
A5015821420,1,0.0,0,Matěj Lang,"[""10.1109/tvcg.2024.3456306""]"
A5015832535,2,100.0,0,Mikkel R. Jakobsen,"[""10.1109/tvcg.2013.166"", ""10.1109/tvcg.2013.170""]"
A5015858944,1,52.0,0,Sebastian Ley,"[""10.1109/visual.2003.1250370""]"
A5015864290,1,28.0,0,P. Schroder,"[""10.1109/visual.1991.175777""]"
A5015877702,1,12.0,0,Ethan R. Deyle,"[""10.1109/tvcg.2020.3028956""]"
A5015899741,1,4.0,0,Yuhan Guo,"[""10.1109/tvcg.2023.3326944""]"
A5015919547,1,15.0,0,John Rhoades,"[""10.1109/visual.1991.175778""]"
A5015951381,2,111.0,0,Hank Childs,"[""10.1109/tvcg.2013.138"", ""10.1109/visual.2005.1532795""]"
A5015989769,1,9.0,0,Valentin Zobel,"[""10.1109/scivis.2015.7429491""]"
A5016031646,1,78.0,0,Bobo Nick,"[""10.1109/tvcg.2011.169""]"
A5016032832,1,28.0,0,Jinson Zhang,"[""10.1109/tvcg.2019.2934535""]"
A5016043799,1,28.0,0,Tingkai Sha,"[""10.1109/tvcg.2019.2934799""]"
A5016047550,1,8.0,0,Ronald M. Summers,"[""10.1109/visual.2005.1532806""]"
A5016056652,1,22.0,0,I. Fujishiro,"[""10.1109/visual.1995.480807""]"
A5016072766,2,101.0,0,Brian Salomon,"[""10.1109/visual.2003.1250368"", ""10.1109/visual.2004.86""]"
A5016076717,18,489.0,0,Alex Pang,"[""10.1109/infvis.1998.729555"", ""10.1109/infvis.1998.729566"", ""10.1109/visual.1993.398880"", ""10.1109/visual.1994.346305"", ""10.1109/visual.1996.568116"", ""10.1109/visual.1996.568139"", ""10.1109/visual.1998.745316"", ""10.1109/visual.1998.745332"", ""10.1109/visual.1999.809906"", ""10.1109/visual.1999.809916"", ""10.1109/visual.2000.885690"", ""10.1109/visual.2001.964550"", ""10.1109/visual.2002.1183798"", ""10.1109/visual.2003.1250379"", ""10.1109/visual.2004.105"", ""10.1109/visual.2005.1532770"", ""10.1109/visual.2005.1532774"", ""10.1109/visual.2005.1532841""]"
A5016079677,1,6.0,0,Raanan Fattal,"[""10.1109/visual.2001.964539""]"
A5016104736,2,33.0,0,Peter F. Stadler,"[""10.1109/tvcg.2006.196"", ""10.1109/tvcg.2010.217""]"
A5016122563,2,67.0,0,Mathieu Le Muzic,"[""10.1109/tvcg.2014.2346352"", ""10.1109/tvcg.2015.2467434""]"
A5016139323,3,46.0,0,David Saffo,"[""10.1109/tvcg.2020.3030366"", ""10.1109/tvcg.2022.3209412"", ""10.1109/tvcg.2023.3327368""]"
A5016157345,1,21.0,0,Zeki Melek,"[""10.1109/tvcg.2006.197""]"
A5016175339,2,211.0,1,Hadley Wickham,"[""10.1109/tvcg.2010.161"", ""10.1109/tvcg.2011.227""]"
A5016181027,1,24.0,0,N. Green,"[""10.1109/infvis.1998.729564""]"
A5016192055,2,12.0,0,Chuan‐kai Yang,"[""10.1109/visual.1997.663900"", ""10.1109/visual.2000.885682""]"
A5016219620,25,1356.0,1,Tobias Schreck,"[""10.1109/infvis.2005.1532148"", ""10.1109/tvcg.2013.178"", ""10.1109/tvcg.2015.2467553"", ""10.1109/tvcg.2015.2467759"", ""10.1109/tvcg.2016.2598467"", ""10.1109/tvcg.2017.2744805"", ""10.1109/tvcg.2017.2745181"", ""10.1109/tvcg.2019.2934300"", ""10.1109/tvcg.2020.3030398"", ""10.1109/tvcg.2021.3114797"", ""10.1109/tvcg.2022.3209347"", ""10.1109/tvcg.2023.3326569"", ""10.1109/tvcg.2023.3327162"", ""10.1109/tvcg.2024.3456308"", ""10.1109/vast.2006.261438"", ""10.1109/vast.2008.4677350"", ""10.1109/vast.2009.5333893"", ""10.1109/vast.2011.6102439"", ""10.1109/vast.2012.6400488"", ""10.1109/vast.2012.6400554"", ""10.1109/vast.2014.7042477"", ""10.1109/vast.2014.7042480"", ""10.1109/vast.2017.8585613"", ""10.1109/vast50239.2020.00006"", ""10.1109/vast50239.2020.00015""]"
A5016227452,1,74.0,0,Michael Ogawa,"[""10.1109/tvcg.2009.123""]"
A5016232764,1,45.0,0,B. Becker,"[""10.1109/visual.1993.398846""]"
A5016294821,1,6.0,0,Wieland Reich,"[""10.1109/tvcg.2012.198""]"
A5016295654,5,598.0,1,Michael Burch,"[""10.1109/tvcg.2011.193"", ""10.1109/tvcg.2011.226"", ""10.1109/tvcg.2012.276"", ""10.1109/tvcg.2015.2468091"", ""10.1109/tvcg.2016.2598898""]"
A5016317828,1,11.0,0,G. Cybenko,"[""10.1109/visual.1991.175810""]"
A5016365293,3,122.0,0,Benjamin Watson,"[""10.1109/tvcg.2010.159"", ""10.1109/tvcg.2011.187"", ""10.1109/tvcg.2014.2346998""]"
A5016367054,2,110.0,0,C. Ledergerber,"[""10.1109/tvcg.2008.154"", ""10.1109/tvcg.2008.186""]"
A5016367490,1,1.0,0,Phillip A. Morin,"[""10.1109/visual.1999.809931""]"
A5016378470,2,5.0,0,Baba C. Vemuri,"[""10.1109/visual.1996.567598"", ""10.1109/visual.1997.663905""]"
A5016394531,1,116.0,0,Angela Boltman,"[""10.1109/infvis.1999.801854""]"
A5016449842,1,50.0,0,Andrew Poon,"[""10.1109/visual.1993.398857""]"
A5016455363,1,15.0,0,Galileo Namata,"[""10.1109/vast.2011.6102442""]"
A5016460032,1,18.0,0,Yeting Xu,"[""10.1109/vast50239.2020.00014""]"
A5016462932,1,628.0,1,M. Pottier,"[""10.1109/infvis.1995.528686""]"
A5016480053,6,241.0,0,Issei Fujishiro,"[""10.1109/infvis.2000.885093"", ""10.1109/tvcg.2009.119"", ""10.1109/visual.1997.663889"", ""10.1109/visual.1999.809932"", ""10.1109/visual.2002.1183811"", ""10.1109/visual.2005.1532834""]"
A5016509863,1,34.0,0,G.e. Rosario,"[""10.1109/infvis.2003.1249016""]"
A5016520165,1,30.0,0,Maximilian T. Fischer,"[""10.1109/tvcg.2020.3030408""]"
A5016528107,1,60.0,0,Daniel M. Russell,"[""10.1109/vast.2007.4389008""]"
A5016547705,1,1.0,0,Leo Joskowicz,"[""10.1109/visual.1998.745349""]"
A5016549965,1,7.0,0,Mel Krokos,"[""10.1109/visual.2001.964537""]"
A5016567178,2,141.0,0,Alfred Kobsa,"[""10.1109/infvis.2001.963289"", ""10.1109/infvis.2004.70""]"
A5016568940,1,0.0,0,F.d. Fracchia,"[""10.1109/visual.1995.485147""]"
A5016584097,2,18.0,0,P. Rheingans,"[""10.1109/visual.1995.485169"", ""10.1109/visual.2000.885740""]"
A5016598778,1,1.0,0,L.w. Anacker,"[""10.1109/visual.1991.175831""]"
A5016650559,1,195.0,1,Ed Huai Hsin,"[""10.1109/infvis.1998.729560""]"
A5016665254,2,20.0,0,Maximilian Baust,"[""10.1109/scivis.2015.7429489"", ""10.1109/tvcg.2014.2346317""]"
A5016672931,1,32.0,0,Gregory J. Wiet,"[""10.1109/visual.2001.964561""]"
A5016674253,4,56.0,1,Laurent Lessard,"[""10.1109/tvcg.2019.2934536"", ""10.1109/tvcg.2020.3030434"", ""10.1109/tvcg.2021.3114780"", ""10.1109/tvcg.2022.3209443""]"
A5016698200,1,4.0,0,Frank A. Drews,"[""10.1109/visual.2003.1250352""]"
A5016701444,2,43.0,0,John Biddiscombe,"[""10.1109/tvcg.2007.70600"", ""10.1109/tvcg.2009.173""]"
A5016709443,1,7.0,0,J. Shade,"[""10.1109/visual.1993.398856""]"
A5016743303,1,4.0,0,Gianne Derks,"[""10.1109/visual.1995.485148""]"
A5016774281,1,29.0,0,Pier Francesco Cortese,"[""10.1109/tvcg.2006.185""]"
A5016819583,1,26.0,0,Haijun Xia,"[""10.1109/tvcg.2022.3209497""]"
A5016840348,1,5.0,0,Bhavana Doppalapudi,"[""10.1109/tvcg.2024.3456359""]"
A5016877550,1,18.0,0,Youcheng Gong,"[""10.1109/tvcg.2022.3209483""]"
A5016894020,1,26.0,0,Christopher Decoro,"[""10.1109/visual.2002.1183796""]"
A5016908856,2,14.0,0,Shih Hsuan Hung,"[""10.1109/tvcg.2019.2934314"", ""10.1109/tvcg.2023.3326933""]"
A5016920518,1,82.0,0,Anna Gogolou,"[""10.1109/tvcg.2018.2865077""]"
A5016923244,1,1.0,1,Brianne E. Sherman,"[""10.1109/tvcg.2021.3114780""]"
A5016930939,1,295.0,0,Youngbin Kim,"[""10.1109/tvcg.2018.2865027""]"
A5016943819,1,3.0,0,Yong Zhou,"[""10.1109/visual.1997.663915""]"
A5016945493,1,18.0,0,Megan L. Burger,"[""10.1109/tvcg.2022.3209378""]"
A5016988098,1,63.0,0,Joshua Levenberg,"[""10.1109/visual.2002.1183783""]"
A5017012925,1,6.0,0,O.m. Smedstad,"[""10.1109/visual.1996.568149""]"
A5017016970,1,21.0,0,David Scarlatti,"[""10.1109/tvcg.2018.2864811""]"
A5017027670,1,4.0,0,R.b. Jerard,"[""10.1109/visual.1992.235200""]"
A5017036530,2,36.0,0,S. T. Bryson,"[""10.1109/visual.1996.568115"", ""10.1109/visual.1996.568117""]"
A5017066674,1,26.0,1,David Bauer,"[""10.1109/tvcg.2022.3209498""]"
A5017066840,1,10.0,0,Anna Puig,"[""10.1109/visual.1997.663917""]"
A5017126919,1,9.0,0,Nadine Dräger,"[""10.1109/tvcg.2017.2744686""]"
A5017132521,1,42.0,0,R. B. Truscott,"[""10.1109/visual.1999.809930""]"
A5017149822,1,26.0,0,Joel Dearden,"[""10.1109/tvcg.2014.2346428""]"
A5017152441,2,30.0,0,Markus Meißner,"[""10.1109/visual.1999.809889"", ""10.1109/visual.2001.964544""]"
A5017167333,2,46.0,0,Max Hermann,"[""10.1109/tvcg.2015.2467031"", ""10.1109/tvcg.2015.2467198""]"
A5017170930,1,52.0,0,Andrej Cedilnik,"[""10.1109/visual.2000.885679""]"
A5017173519,1,10.0,0,Stefan P. Feyer,"[""10.1109/tvcg.2023.3327402""]"
A5017174269,1,5.0,0,Steven Kubica,"[""10.1109/infvis.2003.1249021""]"
A5017178896,1,11.0,0,Eihachiro Nakamae,"[""10.1109/visual.1998.745281""]"
A5017206270,1,8.0,0,D. Schissel,"[""10.1109/visual.2000.885742""]"
A5017215443,1,5.0,0,R.k. Batra,"[""10.1109/visual.2004.106""]"
A5017215452,1,32.0,0,Shade T. Shutters,"[""10.1109/tvcg.2018.2864844""]"
A5017294111,1,12.0,0,Sam Adé Jacobs,"[""10.1109/tvcg.2019.2934594""]"
A5017310929,1,84.0,0,Kay Hamacherk,"[""10.1109/vast.2011.6102439""]"
A5017345680,1,15.0,0,N.l. Max,"[""10.1109/visual.1995.485146""]"
A5017357094,1,16.0,0,John V. Carlis,"[""10.1109/tvcg.2014.2346451""]"
A5017415898,4,241.0,0,Marcel Hlawatsch,"[""10.1109/tvcg.2011.203"", ""10.1109/tvcg.2015.2468091"", ""10.1109/tvcg.2016.2598695"", ""10.1109/tvcg.2016.2598898""]"
A5017435387,1,53.0,0,Z. Wang,"[""10.1109/tvcg.2016.2598694""]"
A5017439447,1,27.0,0,Joseph A. Cottam,"[""10.1109/vast.2012.6400552""]"
A5017444173,2,153.0,0,Laura E. Matzen,"[""10.1109/tvcg.2017.2743939"", ""10.1109/tvcg.2018.2865146""]"
A5017451873,1,3.0,0,Patricia A. Ganea,"[""10.1109/tvcg.2020.3030464""]"
A5017456911,1,635.0,0,Phillip Isola,"[""10.1109/tvcg.2013.234""]"
A5017460095,1,15.0,0,Tonya L. Smith‐jackson,"[""10.1109/tvcg.2008.126""]"
A5017463743,1,40.0,0,Alexander P. Auchus,"[""10.1109/tvcg.2012.216""]"
A5017495525,2,107.0,0,Tim Hewson,"[""10.1109/tvcg.2017.2743989"", ""10.1109/tvcg.2018.2864806""]"
A5017504840,1,58.0,0,Shankar Krishnan,"[""10.1109/visual.2003.1250360""]"
A5017511409,1,35.0,0,Derek Stephens,"[""10.1109/tvcg.2013.132""]"
A5017533592,1,6.0,0,M. Hannemann,"[""10.1109/visual.1995.485151""]"
A5017539699,1,61.0,1,İnanç Birol,"[""10.1109/tvcg.2009.116""]"
A5017540283,1,4.0,0,H. Pfister,"[""10.1109/visual.2005.1532827""]"
A5017550751,1,1.0,0,N.d. Gershon,"[""10.1109/visual.1991.175799""]"
A5017564609,2,46.0,0,Gregory D. Abowd,"[""10.1109/tvcg.2008.185"", ""10.1109/vast.2009.5332596""]"
A5017588199,1,104.0,0,D. Haug,"[""10.1109/infvis.1998.729563""]"
A5017590724,1,36.0,0,Marc Treib,"[""10.1109/tvcg.2012.274""]"
A5017619650,1,4.0,0,Jeff M. Phillips,"[""10.1109/tvcg.2024.3456383""]"
A5017629509,2,185.0,0,Fan Yin Tzeng,"[""10.1109/visual.2003.1250413"", ""10.1109/visual.2005.1532820""]"
A5017634387,1,15.0,0,Julie Heiser,"[""10.1109/vast.2006.261418""]"
A5017670865,3,140.0,0,Harald Reiterer,"[""10.1109/tvcg.2006.187"", ""10.1109/tvcg.2019.2934804"", ""10.1109/vast.2018.8802486""]"
A5017673553,1,32.0,0,Lawrence T. Glickman,"[""10.1109/vast.2007.4388993""]"
A5017694658,1,37.0,0,Tariq Yousef,"[""10.1109/tvcg.2020.3028975""]"
A5017707755,1,10.0,0,Jungbluth Sean,"[""10.1109/infvis.1999.801864""]"
A5017735217,1,58.0,0,Leon Sering,"[""10.1109/tvcg.2011.191""]"
A5017744726,1,173.0,0,Ivo Große,"[""10.1109/visual.1997.663916""]"
A5017797808,1,14.0,0,Amen Zwa,"[""10.1109/visual.1996.568109""]"
A5017798547,1,6.0,0,H. Van Den Bosch,"[""10.1109/visual.2005.1532847""]"
A5017813001,1,2.0,0,Jane Troutner,"[""10.1109/visual.1998.745293""]"
A5017833996,1,120.0,0,Seth G. Walker,"[""10.1109/tvcg.2016.2598797""]"
A5017854609,7,316.0,1,Aditi Majumder,"[""10.1109/tvcg.2006.121"", ""10.1109/tvcg.2007.70586"", ""10.1109/tvcg.2009.124"", ""10.1109/tvcg.2009.166"", ""10.1109/tvcg.2010.128"", ""10.1109/tvcg.2010.189"", ""10.1109/visual.2000.885684""]"
A5017860345,1,52.0,0,Carmen Corujo Vélez,"[""10.1109/visual.2005.1532836""]"
A5017887628,1,18.0,0,Shash Sinha,"[""10.1109/tvcg.2020.3030366""]"
A5017894606,2,27.0,0,Roman Garnett,"[""10.1109/tvcg.2020.3030430"", ""10.1109/tvcg.2022.3209476""]"
A5017917433,1,103.0,0,Mark Newman,"[""10.1109/tvcg.2006.202""]"
A5017943466,1,6.0,0,Yuan Fang Li,"[""10.1109/tvcg.2019.2934557""]"
A5017965188,1,29.0,0,N. Mehta,"[""10.1109/infvis.2004.71""]"
A5017980758,1,0.0,0,P. Mora De Freitas,"[""10.1109/visual.1993.398897""]"
A5017999955,1,11.0,1,Uğur Güdükbay,"[""10.1109/tvcg.2022.3209418""]"
A5018034703,1,3.0,0,Gudrun Klinker,"[""10.1109/visual.1993.398858""]"
A5018040823,1,63.0,0,Tian Feng,"[""10.1109/tvcg.2007.70538""]"
A5018044277,1,17.0,0,W.a. Barrett,"[""10.1109/visual.1994.346318""]"
A5018052736,1,12.0,0,Varun Jain,"[""10.1109/vast.2011.6102462""]"
A5018077023,1,9.0,0,Jinhan Choi,"[""10.1109/tvcg.2023.3327388""]"
A5018084938,1,9.0,0,Darren Edge,"[""10.1109/tvcg.2017.2745180""]"
A5018089019,2,92.0,0,Jim Smiley,"[""10.1109/tvcg.2020.3030334"", ""10.1109/tvcg.2022.3209433""]"
A5018100309,5,361.0,0,Chaomei Chen,"[""10.1109/infvis.2003.1249010"", ""10.1109/infvis.2005.1532147"", ""10.1109/tvcg.2009.202"", ""10.1109/vast.2006.261431"", ""10.1109/visual.1999.809927""]"
A5018103324,1,37.0,0,Philipp Koytek,"[""10.1109/tvcg.2017.2743859""]"
A5018104127,2,70.0,0,Zhaoqiang Lai,"[""10.1109/tvcg.2008.134"", ""10.1109/tvcg.2009.159""]"
A5018111215,12,1026.0,0,Pat Hanrahan,"[""10.1109/infvis.1999.801852"", ""10.1109/infvis.2005.1532150"", ""10.1109/tvcg.2007.70594"", ""10.1109/tvcg.2007.70617"", ""10.1109/tvcg.2008.178"", ""10.1109/tvcg.2010.130"", ""10.1109/tvcg.2011.167"", ""10.1109/tvcg.2012.196"", ""10.1109/vast.2006.261436"", ""10.1109/vast.2008.4677357"", ""10.1109/visual.1999.809890"", ""10.1109/visual.2003.1250392""]"
A5018130478,1,72.0,0,Matthew Hecht,"[""10.1109/tvcg.2011.162""]"
A5018138503,1,21.0,0,John Baker,"[""10.1109/infvis.1999.801867""]"
A5018178386,7,439.0,1,C. Correa,"[""10.1109/tvcg.2008.162"", ""10.1109/tvcg.2009.136"", ""10.1109/tvcg.2009.189"", ""10.1109/tvcg.2010.215"", ""10.1109/tvcg.2011.244"", ""10.1109/tvcg.2011.245"", ""10.1109/visual.2005.1532817""]"
A5018186930,1,69.0,0,Tino Gruse,"[""10.1109/vast.2010.5652530""]"
A5018230219,1,27.0,0,Yuzhe Luo,"[""10.1109/tvcg.2021.3114877""]"
A5018266351,1,27.0,0,Sana Malik,"[""10.1109/tvcg.2018.2864886""]"
A5018275477,1,42.0,0,Chiew‐lan Tai,"[""10.1109/tvcg.2008.132""]"
A5018287424,1,35.0,0,Samuel Voß,"[""10.1109/tvcg.2016.2598795""]"
A5018302316,1,13.0,0,Armin Pobitzer,"[""10.1109/tvcg.2012.243""]"
A5018302615,1,35.0,0,Rafael Wiemker,"[""10.1109/visual.2001.964515""]"
A5018319080,3,265.0,1,Martin Roth,"[""10.1109/visual.1996.568137"", ""10.1109/visual.1998.745296"", ""10.1109/visual.1999.809896""]"
A5018322383,8,220.0,1,Tan Tang,"[""10.1109/tvcg.2018.2864899"", ""10.1109/tvcg.2020.3030467"", ""10.1109/tvcg.2021.3114800"", ""10.1109/tvcg.2021.3114877"", ""10.1109/tvcg.2021.3114878"", ""10.1109/tvcg.2022.3209447"", ""10.1109/tvcg.2023.3327162"", ""10.1109/tvcg.2024.3456181""]"
A5018362418,1,6.0,0,S. Aukstakalnis,"[""10.1109/visual.1996.568149""]"
A5018392096,1,6.0,0,Matteo Magnani,"[""10.1109/tvcg.2024.3456167""]"
A5018395535,1,29.0,0,Philippe Rocca‐serra,"[""10.1109/tvcg.2013.225""]"
A5018427397,1,16.0,0,Julian Hartig,"[""10.1109/visual.1992.235229""]"
A5018427801,1,1.0,0,B. Estus,"[""10.1109/visual.1992.235181""]"
A5018442175,1,15.0,0,Wenbo Tao,"[""10.1109/tvcg.2020.3030372""]"
A5018503965,4,246.0,0,Martin Kraus,"[""10.1109/visual.2000.885683"", ""10.1109/visual.2001.964514"", ""10.1109/visual.2003.1250390"", ""10.1109/visual.2004.85""]"
A5018510875,1,0.0,0,Luuk Willem Hesselink,"[""10.1109/visual.1993.398871""]"
A5018515695,1,6.0,0,R.a. Miller,"[""10.1109/visual.1995.485152""]"
A5018563316,2,58.0,0,E. Yanli,"[""10.1109/tvcg.2013.219"", ""10.1109/tvcg.2014.2346898""]"
A5018563685,1,11.0,0,Johnny Campos,"[""10.1109/tvcg.2022.3209443""]"
A5018565806,1,126.0,0,Wilmot Li,"[""10.1109/tvcg.2016.2598620""]"
A5018582673,1,96.0,0,Xiting Wang,"[""10.1109/tvcg.2017.2744378""]"
A5018584803,35,1786.0,2,David S. Ebert,"[""10.1109/infvis.1998.729568"", ""10.1109/tvcg.2006.117"", ""10.1109/tvcg.2006.150"", ""10.1109/tvcg.2009.185"", ""10.1109/tvcg.2009.203"", ""10.1109/tvcg.2012.264"", ""10.1109/tvcg.2014.2346911"", ""10.1109/tvcg.2014.2346926"", ""10.1109/tvcg.2018.2864499"", ""10.1109/tvcg.2019.2934264"", ""10.1109/tvcg.2019.2934266"", ""10.1109/tvcg.2019.2934603"", ""10.1109/tvcg.2019.2934614"", ""10.1109/vast.2006.261434"", ""10.1109/vast.2007.4388993"", ""10.1109/vast.2007.4388994"", ""10.1109/vast.2008.4677354"", ""10.1109/vast.2008.4677363"", ""10.1109/vast.2009.5333920"", ""10.1109/vast.2011.6102457"", ""10.1109/vast.2011.6102460"", ""10.1109/vast.2012.6400491"", ""10.1109/vast.2012.6400557"", ""10.1109/vast.2014.7042484"", ""10.1109/vast50239.2020.00012"", ""10.1109/visual.1994.346314"", ""10.1109/visual.1996.568109"", ""10.1109/visual.1999.809882"", ""10.1109/visual.2000.885694"", ""10.1109/visual.2002.1183764"", ""10.1109/visual.2002.1183777"", ""10.1109/visual.2003.1250383"", ""10.1109/visual.2004.85"", ""10.1109/visual.2005.1532811"", ""10.1109/visual.2005.1532858""]"
A5018629002,1,65.0,0,Judy Diamond,"[""10.1109/tvcg.2012.272""]"
A5018647103,3,16.0,0,M. Sheelagh T. Carpendale,"[""10.1109/visual.1996.568148"", ""10.1109/visual.1998.745339"", ""10.1109/visual.2002.1183781""]"
A5018659197,1,7.0,0,J.c. Anderson,"[""10.1109/visual.2005.1532825""]"
A5018669508,1,47.0,0,T. Carpendale,"[""10.1109/infvis.1996.559215""]"
A5018685036,2,27.0,0,Simon Warchol,"[""10.1109/tvcg.2022.3209378"", ""10.1109/tvcg.2023.3327388""]"
A5018714925,1,10.0,0,Craig Jones,"[""10.1109/tvcg.2010.218""]"
A5018729965,1,14.0,0,Honglei Yin,"[""10.1109/tvcg.2022.3209430""]"
A5018764541,3,11.0,1,Pavol Ulbrich,"[""10.1109/tvcg.2020.3030438"", ""10.1109/tvcg.2022.3209411"", ""10.1109/tvcg.2024.3456401""]"
A5018780651,1,1.0,0,Nicolas Roussel,"[""10.1109/tvcg.2019.2934288""]"
A5018820623,12,735.0,3,Jian Zhao,"[""10.1109/tvcg.2011.195"", ""10.1109/tvcg.2013.167"", ""10.1109/tvcg.2014.2346922"", ""10.1109/tvcg.2016.2598444"", ""10.1109/tvcg.2016.2598543"", ""10.1109/tvcg.2017.2745279"", ""10.1109/tvcg.2018.2864887"", ""10.1109/tvcg.2019.2934797"", ""10.1109/tvcg.2021.3114801"", ""10.1109/tvcg.2021.3114807"", ""10.1109/vast.2014.7042496"", ""10.1109/vast50239.2020.00010""]"
A5018871532,1,26.0,0,Ronald Metoyer,"[""10.1109/tvcg.2010.216""]"
A5018876607,2,75.0,0,Enrico Puppo,"[""10.1109/visual.1997.663865"", ""10.1109/visual.1998.745283""]"
A5018896453,1,13.0,0,Volkmar Falk,"[""10.1109/tvcg.2014.2346459""]"
A5018902600,1,10.0,0,Colin Runciman,"[""10.1109/tvcg.2006.145""]"
A5018914884,1,61.0,0,R. Arthur Bouwman,"[""10.1109/tvcg.2018.2865043""]"
A5018921434,3,37.0,0,Peter A. Rona,"[""10.1109/visual.1998.745347"", ""10.1109/visual.2000.885737"", ""10.1109/visual.2004.34""]"
A5018924195,2,54.0,0,Leila De Floriani,"[""10.1109/tvcg.2009.186"", ""10.1109/visual.1998.745283""]"
A5018942744,1,26.0,0,Yasaman Ahmadi,"[""10.1109/tvcg.2017.2743981""]"
A5018952559,1,26.0,0,Anton Fuhrmann,"[""10.1109/visual.1997.663921""]"
A5018955742,1,47.0,0,Roman Rädle,"[""10.1109/tvcg.2018.2865144""]"
A5019003563,6,247.0,1,Boudewijn P. F. Lelieveldt,"[""10.1109/tvcg.2010.134"", ""10.1109/tvcg.2017.2744318"", ""10.1109/tvcg.2017.2744358"", ""10.1109/tvcg.2019.2934307"", ""10.1109/tvcg.2020.3030336"", ""10.1109/tvcg.2023.3326582""]"
A5019023365,6,131.0,1,Nelson Max,"[""10.1109/visual.1992.235203"", ""10.1109/visual.1992.235210"", ""10.1109/visual.1994.346312"", ""10.1109/visual.1998.745340"", ""10.1109/visual.2003.1250423"", ""10.1109/visual.2005.1532815""]"
A5019027088,1,15.0,0,Weiwen Jiang,"[""10.1109/tvcg.2022.3209455""]"
A5019033794,2,69.0,0,Gilles Bailly,"[""10.1109/tvcg.2015.2467035"", ""10.1109/tvcg.2018.2865233""]"
A5019052700,1,1.0,0,Cristina Dondi,"[""10.1109/tvcg.2023.3326923""]"
A5019075225,2,73.0,0,Maurice Termeer,"[""10.1109/tvcg.2007.70550"", ""10.1109/tvcg.2008.180""]"
A5019091316,1,306.0,1,Greg L. Nelson,"[""10.1109/tvcg.2018.2865240""]"
A5019100343,1,99.0,1,Malte Zöckler,"[""10.1109/visual.1996.567777""]"
A5019106665,1,168.0,0,Simone Melchionna,"[""10.1109/tvcg.2011.192""]"
A5019125046,1,0.0,0,Lorenz Hurni,"[""10.1109/tvcg.2020.3030456""]"
A5019130668,1,9.0,0,Marios Nicolaou,"[""10.1109/visual.2005.1532837""]"
A5019143852,1,0.0,0,Mohamed Kissi,"[""10.1109/tvcg.2024.3456345""]"
A5019161245,1,10.0,0,Alessio Arleo,"[""10.1109/tvcg.2023.3327152""]"
A5019208291,1,126.0,0,Francis Nguyen,"[""10.1109/tvcg.2018.2864909""]"
A5019226410,1,3.0,0,Lijie Yao,"[""10.1109/tvcg.2024.3456319""]"
A5019264369,1,16.0,0,Yunwon Tae,"[""10.1109/tvcg.2022.3209462""]"
A5019266989,1,14.0,1,Philip D. Heermann,"[""10.1109/visual.1998.745343""]"
A5019293298,2,27.0,0,Rodolfo Ostilla–mónico,"[""10.1109/tvcg.2018.2864817"", ""10.1109/tvcg.2020.3028892""]"
A5019308509,1,10.0,0,Juntong Luo,"[""10.1109/tvcg.2022.3209388""]"
A5019308726,8,293.0,1,Thomas Höllt,"[""10.1109/tvcg.2008.147"", ""10.1109/tvcg.2012.259"", ""10.1109/tvcg.2017.2744318"", ""10.1109/tvcg.2017.2744358"", ""10.1109/tvcg.2019.2934307"", ""10.1109/tvcg.2020.3030336"", ""10.1109/tvcg.2020.3030409"", ""10.1109/tvcg.2023.3326582""]"
A5019333583,1,18.0,0,Dan Zhang,"[""10.1109/tvcg.2020.3030369""]"
A5019355403,1,44.0,0,Melanie Görner,"[""10.1109/vast.2009.5333893""]"
A5019358629,1,21.0,0,David A. Talmage,"[""10.1109/tvcg.2018.2864852""]"
A5019380016,1,0.0,0,B. Fry,"[""10.1109/visual.1997.663872""]"
