author_id,papers,citations,awards,author_name
A5031667471,1,12.0,0,D. Zorin
A5031672248,1,154.0,1,Steve Marschner
A5031718735,1,27.0,0,Zvi Polunsky
A5031783624,1,27.0,0,D.s. Fussell
A5031784602,1,6.0,1,Huawei Zheng
A5031873697,1,37.0,0,Jay Summet
A5031874754,1,0.0,0,Marko Řeháček
A5031886887,2,25.0,0,Hai‐ning Liang
A5031905656,1,36.0,0,Nikolina Ban
A5031951061,1,278.0,0,Paulo Rauber
A5031972964,1,84.0,0,Nina Amenta
A5031976982,1,6.0,0,M. Jakab
A5031984771,1,68.0,0,Peter Djeu
A5031995008,1,81.0,1,Haojin Jiang
A5032013640,2,204.0,0,Xinyue Xu
A5032025029,6,241.0,0,T. J. Jankun-kelly
A5032045555,1,11.0,0,Luis E. C. Rocha
A5032108833,1,16.0,0,Jiayi Zhou
A5032110952,1,67.0,0,John G. Hardy
A5032113086,2,76.0,0,Martin Hering‐bertram
A5032121234,1,56.0,0,Dan Goldwasser
A5032157145,1,35.0,0,Betul Salman
A5032164035,1,32.0,0,Yue Lin
A5032170599,1,591.0,0,Murray Wolinsky
A5032186518,1,35.0,0,Vladimír Pekar
A5032237649,1,28.0,0,Yiyang Tang
A5032260069,1,11.0,0,Niklas Röber
A5032271246,1,33.0,0,Dustin Scheinost
A5032280607,3,143.0,0,Tommy Dang
A5032301842,2,91.0,0,Oliver Staadt
A5032305401,18,1810.0,4,Pierre Dragicevic
A5032314866,1,6.0,0,Sophie Pallanck
A5032423369,1,4.0,0,Monroe Stephenson
A5032428632,1,21.0,0,Xue Wu
A5032431005,1,58.0,0,Jiaojiao Ma
A5032433963,3,237.0,0,Jörn Kohlhammer
A5032454429,1,8.0,0,C. Zahn
A5032473237,4,20.0,1,Peter Butcher
A5032486279,1,82.0,1,Atharva Kulkarni
A5032497881,1,2.0,0,B.k. Christensen
A5032501372,2,77.0,0,Jeremy Walton
A5032506972,1,74.0,0,Kyeongpil Kang
A5032508993,1,70.0,0,Ellen K. Longmire
A5032569518,1,18.0,0,Akhilesh Camisetty
A5032571773,2,27.0,0,Fengyuan Tian
A5032576857,1,25.0,0,David Schroh
A5032597626,1,77.0,0,Cheng‐kai Chen
A5032598257,5,25.0,1,Ghulam Jilani Quadri
A5032629207,2,58.0,0,Yasmin Reyazuddin
A5032674263,1,72.0,0,Thomas Reinhardt
A5032675715,1,89.0,0,Christian Hansen
A5032676799,5,136.0,0,Markus Bögl
A5032693567,1,3.0,0,Ahsan Qamar
A5032694211,15,1140.0,1,Jing Yang
A5032698492,1,53.0,0,Colin N. Dewey
A5032708386,2,39.0,0,Pheng‐ann Heng
A5032760251,1,13.0,0,Hai Lin
A5032804052,1,81.0,0,Jörg-stefan Praßni
A5032806988,1,8.0,0,D. Weiskopf
A5032840693,1,12.0,0,Hui Ma
A5032861992,1,199.0,0,Sidney A. Morris
A5032871072,1,119.0,0,Nava Zokaei
A5032889367,1,6.0,0,Guillaume Caumon
A5032911677,1,33.0,0,Eva Schuberth
A5032912229,1,5.0,0,C. Faigle
A5032952309,1,63.0,0,Hilko Cords
A5032960364,1,16.0,0,Thomas Kindler
A5032979919,1,16.0,0,Frank Staals
A5032984381,1,40.0,0,D. Foerster
A5032999390,1,28.0,0,Atsumi Imamiya
A5033005087,1,0.0,0,Christoph Muehlmann
A5033016473,1,3.0,0,Insung Ihm
A5033076979,14,1108.0,0,Markus Groß
A5033107604,3,71.0,0,Benjamin Schindler
A5033119598,2,37.0,0,Prithiviraj K. Muthumanickam
A5033123604,1,1.0,1,Bon Adriel Aseniero
A5033132966,1,27.0,0,Sebastian Baltes
A5033144420,1,13.0,0,Alvin Law
A5033174228,1,135.0,0,Lei Fang
A5033204089,1,5.0,0,J. Locherbach
A5033233979,1,4.0,0,J.p. Ziebarth
A5033260752,1,0.0,0,T.a. Wagner
A5033303417,1,16.0,0,María Florencia Gargiulo
A5033303585,1,41.0,0,Marc Antonijuan
A5033315494,1,1.0,0,Vitória Guardieiro
A5033319838,1,4.0,0,J.w. Durkin
A5033325324,1,20.0,0,Simon Butscher
A5033394104,2,56.0,0,J. Jegorovs
A5033419561,1,70.0,0,Chris M. Wood
A5033421842,2,37.0,0,Christoph Peters
A5033425538,1,65.0,0,Mingqian Zhao
A5033429280,2,40.0,0,Jacqueline H. Chen
A5033474694,1,25.0,0,Werner Klieber
A5033491632,1,37.0,0,Christopher K. Breuer
A5033493878,1,96.0,0,Fidelia Ibekwe-sanjuan
A5033502364,1,5.0,0,Timothy E. Goldsmith
A5033503333,1,10.0,0,Gregory Guterman
A5033509167,1,28.0,0,Daniel Orban
A5033571530,1,46.0,0,Peter Rander
A5033612572,1,21.0,0,Einar Heiberg
A5033627353,1,5.0,0,Manish Singhal
A5033639139,1,68.0,0,Tim Althoff
A5033663315,1,22.0,0,Feng Wang
A5033721445,1,67.0,0,Jason Alexander
A5033746662,3,70.0,0,Shichao Jia
A5033801646,9,329.0,0,Harish Doraiswamy
A5033824612,1,9.0,0,C. Beshers
A5033833921,1,5.0,0,Paulo J. S. Silva
A5033840361,1,89.0,0,Volker Dicken
A5033859339,1,16.0,0,Shane Ahern
A5033866336,2,18.0,0,Smiti Kaul
A5033870450,1,82.0,0,Isaac Brewer
A5033880198,2,56.0,0,Jan Möhring
A5033881178,2,17.0,0,Pei Heng
A5033893131,1,10.0,0,Michael G. Surette
A5033907382,1,6.0,0,S. Nations
A5033912951,2,151.0,1,Ahmed Saad
A5033915638,2,32.0,0,Dylan Cashman
A5033915778,4,488.0,2,Stef Van Den Elzen
A5033922620,1,47.0,0,Gareth Dylan Smith
A5033949117,1,41.0,0,Wolfgang Herzner
A5033951918,1,36.0,0,Yutaka Matsushita
A5033953993,7,416.0,0,Stephen C. North
A5033982024,1,12.0,0,James R. Matey
A5033987709,8,447.0,0,Aaron Knoll
A5033988623,1,123.0,0,Alexander Erath
A5033997618,1,100.0,0,Robin Valenza
A5034015949,1,7.0,0,H. Ruder
A5034040010,2,379.0,0,Leishi Zhang
A5034057959,1,9.0,0,Shing-chi Cheung
A5034070218,1,67.0,0,James Allan
A5034088838,1,39.0,0,Xiangyang Wu
A5034115460,1,67.0,0,Alistair D. M. Dove
A5034116814,1,9.0,0,Rezaei Tohid
A5034150082,3,23.0,0,Carolina Nobre
A5034209052,1,0.0,0,Benjamin Niedermann
A5034214530,4,214.0,0,Nicola Pezzotti
A5034216581,1,134.0,0,David Kremers
A5034249691,1,264.0,1,Jamie O’brien
A5034265732,1,57.0,0,A. Mackay-brandt
A5034277129,1,4.0,0,Noah Syroid
A5034277315,34,1949.0,2,Niklas Elmqvist
A5034283634,1,67.0,0,Bret Jackson
A5034300560,2,11.0,0,Sanghun Park
A5034304352,4,73.0,0,Hui Huang
A5034313249,1,62.0,0,Fuqu Wu
A5034329650,1,103.0,0,Danny Dorling
A5034349335,1,30.0,0,Stephen Barrass
A5034354413,1,12.0,0,B. K. Spears
A5034370661,1,14.0,1,Yongkang Xiao
A5034377613,1,107.0,0,Carl‐fredrik Westin
A5034425070,1,24.0,0,Seth Johnson
A5034445169,1,69.0,0,Ulrike Kister
A5034473228,1,20.0,0,Avin Pattath
A5034485452,1,2.0,1,Ciril Bohak
A5034541117,2,79.0,0,Alexander Kumpf
A5034541446,1,39.0,0,Mandy Keck
A5034551531,1,3.0,0,Michael Ankele
A5034588872,1,0.0,0,G. Medioni
A5034592842,1,25.0,0,Sumeet Tandon
A5034622258,1,296.0,0,Edward Choi
A5034656506,1,18.0,0,Silvia Fademrecht
A5034666613,1,2.0,0,Connor Wilson
A5034670941,4,402.0,0,James Eagan
A5034680150,1,12.0,0,Wendy E. Mackay
A5034698887,2,233.0,0,Miquel Feixas
A5034699298,19,781.0,0,Bernhard Preim
A5034723250,3,21.0,0,Ken Museth
A5034747934,1,30.0,0,Winter Wei
A5034754633,1,144.0,1,Ravi Ramamoorthi
A5034772037,1,88.0,0,Lejun Shen
A5034781038,1,1.0,0,Elizabeth Nanthakumar
A5034785989,2,35.0,0,Z. Konyha
A5034806125,2,28.0,0,Mark Whiting
A5034814164,4,42.0,0,Markus Wallinger
A5034823616,1,14.0,0,Qiong Luo
A5034823980,1,39.0,0,Jing Ma
A5034827759,1,174.0,0,Xiaoli Qiao
A5034830550,1,5.0,0,R.a. Becker
A5034838576,1,20.0,0,Cristina Nita-rotaru
A5034840018,1,3.0,0,K. Reichenberger
A5034842879,6,391.0,0,Fred Hohman
A5034874196,1,60.0,0,Guilherme P. Telles
A5034939720,1,46.0,0,Agata Opalach
A5034961352,1,74.0,0,Wolfram Von Funck
A5034961780,1,49.0,0,Zhenmin Peng
A5034972111,1,15.0,0,Edyta P. Bogucka
A5034972336,1,6.0,0,G. Ligierko
A5034986549,1,68.0,0,Kelly M. T. Huffer
A5034989458,2,308.0,1,Amy Karlson
A5035009196,1,36.0,0,Vivian Trakinski
A5035024174,1,84.0,0,Mathias Kanzler
A5035034341,1,2.0,0,K.n. Vidimce
A5035051008,1,134.0,0,Benjamin Eysenbach
A5035052603,5,197.0,0,Naren Ramakrishnan
A5035067971,2,114.0,1,Nicole Jardine
A5035069592,1,11.0,0,Eirik Bakke
A5035080566,2,42.0,0,Bo Dong
A5035096541,2,38.0,0,John Keyser
A5035109799,1,105.0,0,Francis P. Boscoe
A5035145111,1,24.0,0,J. Durbin
A5035158211,1,113.0,0,Daniel Robbins
A5035169954,3,92.0,0,Klaus Engel
A5035190699,1,1.0,0,Y. Fang
A5035198129,1,10.0,0,Nicolas Brich
A5035201965,2,38.0,0,David Mayerich
A5035221985,2,9.0,0,Dirc Rose
A5035230084,2,19.0,0,Pernette J. Verschure
A5035236941,1,4.0,0,Yifan Cao
A5035239209,1,18.0,0,M. R. Falvo
A5035258949,1,9.0,0,S. Feiner
A5035284207,1,36.0,1,Ido Guy
A5035290663,1,37.0,0,Sean Ho
A5035319717,1,20.0,0,Sarkis Halladjian
A5035324384,1,82.0,0,Heba A. Abdo
A5035326241,1,35.0,0,Amy A. Gooch
A5035328975,1,3.0,0,Harald Steinlechner
A5035347745,1,24.0,0,Egemen Tanin
A5035397707,2,13.0,0,Nils Rodrigues
A5035404506,2,5.0,0,Shyh‐kuang Ueng
A5035416919,1,6.0,0,Tobias Czauderna
A5035433555,1,47.0,0,R. Grosso
A5035437939,1,19.0,0,Dustin Arendt
A5035443322,5,197.0,1,Michael Glueck
A5035456721,1,0.0,0,H. G. Mitchell
A5035473399,1,37.0,0,Janine Camille Bennett
A5035485219,1,19.0,0,Vlado Kešelj
A5035492125,1,8.0,0,Ignacio Pérez-messina
A5035507554,1,4.0,0,Yuheng Zhao
A5035530630,1,0.0,0,Soumya Dutta
A5035548763,2,8.0,0,Dru Clark
A5035560166,1,68.0,0,Ye Xi
A5035560254,2,36.0,0,André Guéziec
A5035605036,1,5.0,1,Christos Faloutsos
A5035642992,1,29.0,0,Franz Sauer
A5035648097,1,9.0,1,Ingrid Zukerman
A5035655126,1,21.0,0,Lorna W. Role
A5035687843,4,96.0,1,Meng Xia
A5035745117,1,1.0,0,Elisha Sacks
A5035785066,3,51.0,0,D. S. Thompson
A5035785661,1,16.0,0,J. Timlin
A5035793070,1,6.0,0,A. Wallcraft
A5035828571,1,22.0,0,Camelia Daniela Brumar
A5035834003,1,55.0,0,Mark R. Wax
A5035842819,1,45.0,0,Changgong Zhang
A5035843473,1,134.0,1,C. Dunmire
A5035885351,1,8.0,0,Rico Richter
A5035894778,1,100.0,0,Daniel Afergan
A5035925808,1,8.0,0,Regine Frank
A5035945344,1,15.0,0,Márcio Roberto Silva Corrêa
A5035953953,2,58.0,0,Staffan Björk
A5035982870,2,517.0,0,Alper Sarıkaya
A5035997603,19,1354.0,3,Carlos Scheidegger
A5036028449,1,8.0,0,Jorge Luis Williams
A5036044415,1,6.0,0,P. Flynn
A5036061766,1,14.0,0,Udo Adamy
A5036072031,1,0.0,0,W.m. Shackelford
A5036072216,3,228.0,0,He Huang
A5036077882,1,142.0,1,Layla Shahamat
A5036084788,1,20.0,0,Zeng Dai
A5036099845,2,71.0,0,Xian Xu
A5036108100,1,48.0,0,George Drettakis
A5036115482,1,1.0,0,Shanaz Y. Mistry
A5036120336,3,71.0,1,Roque López
A5036139759,1,19.0,0,Peter Xenopoulos
A5036142396,1,85.0,0,Jean‐philip Piquemal
A5036143215,1,46.0,0,B. A. Harmon
A5036159118,9,94.0,1,Paul Rosen
A5036177770,1,5.0,0,Wanna Luan
A5036187752,1,16.0,0,A. Stompel
A5036222351,1,18.0,0,Ilari Shafer
A5036222891,1,3.0,0,A. Gubin
A5036235980,2,46.0,0,Christian Luksch
A5036242744,1,22.0,0,Kaden R. A. Hazzard
A5036254311,2,45.0,0,Christophe Mion
A5036300289,10,1082.0,0,Michael Correll
A5036300670,1,497.0,0,Leif Kobbelt
A5036303821,1,40.0,1,Maik Schulze
A5036325519,1,4.0,0,Marco Cavallo
A5036469216,6,328.0,1,Jane Hoffswell
A5036489223,27,1057.0,1,Oliver Deußen
A5036502813,2,304.0,0,Nilaksh Das
A5036516049,1,37.0,0,Urška Cvek
A5036518572,1,18.0,0,Gerome Miklau
A5036528208,2,11.0,1,Julian Thijssen
A5036545001,2,104.0,0,Gunther Heidemann
A5036555199,1,59.0,0,Xiaoru Lin
A5036565819,1,5.0,0,Chaozu Zhang
A5036569970,1,264.0,1,Daniel Swingley
A5036572194,2,243.0,0,Dik Lun Lee
A5036574896,1,0.0,0,G. Wiese
A5036615525,1,39.0,0,Thomas Wischgoll
A5036617553,1,1.0,0,E.e. Falco
A5036650002,2,48.0,0,Douglas D. Davis
A5036678816,1,246.0,0,Stefan Berchtold
A5036688260,6,530.0,0,Daniel Cohen‐or
A5036714503,1,16.0,0,Aakash Goel
A5036719171,1,21.0,0,Marc-antoine Parent
A5036723560,1,140.0,0,Chao Han
A5036729475,2,204.0,0,Fuling Sun
A5036750358,1,25.0,0,Christopher R. Schwalm
A5036757793,1,11.0,0,John J. Baglino
A5036762116,1,108.0,0,Jacky Yuan
A5036775360,1,44.0,0,Stephan Rosswog
A5036782759,1,31.0,0,Zhaosong Huang
A5036789951,1,12.0,0,Brian C. Van Essen
A5036806136,4,104.0,0,David A. Lane
A5036872754,3,345.0,0,Jeremy Boy
A5036885344,1,48.0,1,L.k. Forssell
A5036885836,1,59.0,0,Sadia Rubab
A5036915550,1,70.0,0,Benjavan Upatising
A5036918540,1,5.0,0,D. Becher
A5036987560,1,356.0,1,Roland Fernandez
A5036990371,1,0.0,0,Vanessa Portero Fernández
A5037010935,1,5.0,0,Udo Zlender
A5037020023,1,76.0,0,Martin J. Eppler
A5037053327,1,1241.0,1,Edward Segel
A5037057446,1,6.0,0,D.e. Breen
A5037085696,1,310.0,1,Halden Lin
A5037106751,1,16.0,0,Yong Zhou
A5037110552,23,2649.0,2,Michael Sedlmair
A5037132971,1,101.0,0,Karl Kashofer
A5037140526,3,299.0,0,Yves Chiricota
A5037161857,63,2626.0,3,Kwan‐liu Ma
A5037162594,4,182.0,0,Yixuan Zhang
A5037170665,2,9.0,0,D. Silver
A5037174849,1,19.0,0,Frank Bossen
A5037200145,1,6.0,0,Marc Najork
A5037207779,2,120.0,0,Jeromy Carrière
A5037213900,1,1.0,0,B. Yamron
A5037226596,1,89.0,0,Jie Gao
A5037234614,1,6.0,0,Ziqin Luo
A5037287342,1,13.0,0,Hossein Siadati
A5037329012,1,203.0,0,Keith Clarke
A5037361121,1,15.0,0,Y. Abdrazakov
A5037387341,1,73.0,0,Joseph A. Konstan
A5037414175,1,39.0,0,Zachary Gaston
A5037451153,1,58.0,0,Pierre J. Magistretti
A5037482596,2,57.0,0,Daniel Acevedo
A5037488031,2,84.0,0,Frank Enders
A5037495122,5,211.0,1,Jeff W. Lichtman
A5037522383,1,81.0,1,Yitao Wu
A5037546466,1,1.0,0,Philippe Blanchard
A5037557529,1,18.0,0,Gregory R. Ganger
A5037565801,1,1.0,0,J. Wejchert
A5037571749,4,126.0,0,Stefan Jänicke
A5037572274,1,37.0,0,Charles Meneveau
A5037578563,3,216.0,1,Thomas Torsney-weir
A5037582388,1,15.0,0,Q. Zhang
A5037585630,1,53.0,0,Danielle Albers
A5037585757,1,14.0,0,D. Dooley
A5037648163,1,68.0,0,Mingze Ma
A5037675411,23,1103.0,0,Chris North
A5037678012,1,19.0,0,K. Museth
A5037687998,1,15.0,0,Xiao Li Qiao
A5037696368,1,0.0,0,William Horn
A5037700111,1,5.0,0,Jean‐jacques Hublin
A5037702709,1,26.0,0,François Guimbretière
A5037704134,1,324.0,1,Doug Fritz
A5037711609,2,51.0,0,Rebecca Faust
A5037765669,5,155.0,1,Dirk Bartz
A5037788925,1,13.0,0,Ling Li
A5037803556,1,62.0,0,Caitlin Gutheil
A5037840720,1,32.0,0,Kylie Lin
A5037842761,1,63.0,1,Payal Chandak
A5037866250,1,6.0,0,Qian Zhu
A5037889170,1,42.0,0,Jonathan Komperda
A5037890696,1,64.0,0,Mark Woodward
A5037903144,1,18.0,0,N. Walker
A5037976392,2,33.0,0,Reinhard Klein
A5037990016,1,62.0,0,Johannes Kuntner
A5038006548,1,20.0,0,Saijun Wang
A5038011119,1,53.0,0,Tianyi Lao
A5038023755,2,30.0,0,Alexis Pister
A5038025289,1,18.0,0,Prasenjit Mitra
A5038027438,4,88.0,1,Fritz Lekschas
A5038032626,1,23.0,0,Ian T. Ruginski
A5038034454,1,36.0,1,Alexander H. Dalpke
A5038043083,1,15.0,0,Sanja Šćepanović
A5038058828,2,47.0,0,Martin Falk
A5038061388,1,98.0,0,Jared Hoberock
A5038083385,1,52.0,0,Bruno Vallet
A5038096249,2,443.0,1,Robert E. Roth
A5038105931,1,55.0,0,Markus Sonntag
A5038106228,1,4.0,1,Robert L. Judson‐torres
A5038199169,1,39.0,0,K. Riley
A5038204892,2,165.0,1,Ralph F. Fuchs
A5038259784,1,8.0,0,G. Schussman
A5038280012,1,3.0,0,S. Kuschfeldt
A5038282791,1,8.0,0,E. Zhang
A5038299474,2,219.0,0,Roeland Scheepens
A5038304753,1,31.0,0,Scott Butner
A5038331765,1,5.0,1,Catalina Vajiac
A5038334907,2,103.0,0,Nancy Collins
A5038358235,1,2.0,0,Mandar Sharma
A5038377581,1,28.0,0,Jerome Salem
A5038378351,1,49.0,0,Mustafa Bilgic
A5038384093,2,79.0,0,Qingyang Xu
A5038395206,3,274.0,0,Josua Krause
A5038405087,2,84.0,0,X. Wang
A5038419345,1,44.0,0,James A. Sethian
A5038443740,1,48.0,0,Ray Juang
A5038464567,2,141.0,0,H. Pfister
A5038470265,1,50.0,0,J. Gjelberg
A5038482291,1,29.0,0,David S. Ebertk
A5038523801,1,98.0,0,Rohit Ashok Khot
A5038561492,2,86.0,0,Alistair Morrison
A5038564903,3,101.0,0,Shuainan Ye
A5038566732,1,57.0,0,Won-dong Jang
A5038584803,1,70.0,0,Zoë J. Wood
A5038588052,2,104.0,0,Markus Höferlin
A5038620625,1,492.0,0,Kai-lun Chung
A5038629539,45,2089.0,4,Thomas Ertl
A5038632839,1,10.0,1,Thomas Kroes
A5038635168,2,60.0,0,Denis Lalanne
A5038655759,1,29.0,0,Giuseppe Di Battista
A5038669787,1,12.0,0,Oinghua Zheng
A5038683560,2,9.0,0,Zhifan Zhu
A5038688177,1,217.0,0,Funda Kivran-swaine
A5038705854,6,1160.0,1,Dominik Sacha
A5038750002,1,5.0,0,Jun Tao
A5038771285,1,32.0,0,Finale Doshi‐velez
A5038775008,27,3136.0,3,Shi‐xia Liu
A5038782529,1,18.0,0,Xumeng Wang
A5038789350,2,129.0,0,Tom Polk
A5038794027,1,137.0,0,Natalia Konevtsova
A5038798411,1,10.0,0,Sanaz Golbabaei
A5038821837,1,15.0,0,Vadim Slavin
A5038827689,1,87.0,0,Zac Lucarelli
A5038844127,1,17.0,0,Jiehui Zhou
A5038844202,2,49.0,0,Donna J. Peuquet
A5038872222,1,107.0,0,Tobias Skog
A5038905934,1,263.0,0,Margaret‐anne Storey
A5038943746,26,1449.0,2,Xiaoru Yuan
A5038954689,1,16.0,0,John Rasure
A5038957718,1,9.0,0,Minh Hoai
A5038994213,1,90.0,0,Peter J. Basser
A5038998698,5,90.0,0,Jihad El‐sana
A5039024869,1,46.0,0,Mark Chignell
A5039027489,2,133.0,0,G. Scheuermann
A5039062710,1,3.0,0,Ryan Mckendrick
A5039063170,1,50.0,0,David Glickenstein
A5039074661,1,23.0,0,C. North
A5039117244,1,25.0,0,Hans Hasse
A5039118804,2,8.0,1,Alexandra Zytek
A5039174850,1,2.0,0,V.b. Tran
A5039180000,1,2.0,0,Stephen Tyson
A5039180428,9,802.0,0,Heidrun Schumann
A5039219845,1,1.0,0,D. Mccolgin
A5039222119,1,8.0,0,Jon Reisner
A5039231102,5,276.0,0,Qiaomu Shen
A5039241159,1,9.0,0,Benjamin C. Rowland
A5039256169,3,233.0,0,Eric B. Lum
A5039268438,3,37.0,0,Mark Livingston
A5039276358,15,3583.0,5,Martin Wattenberg
A5039282270,1,0.0,0,T. Alexander
A5039289245,1,112.0,0,Eduardo M. Bringa
A5039303056,1,31.0,0,Julia K. L. Walker
A5039316020,1,18.0,0,Sungsoo Ha
A5039321552,1,23.0,0,Mehmet Adil Yalçın
A5039343836,6,56.0,1,Jan Byška
A5039352751,1,120.0,0,Hayder Mahdi Ai-maneea
A5039354466,2,1.0,0,E. S. Panduranga
A5039357905,1,35.0,0,Brian Smits
A5039360877,1,60.0,0,Barry J. Dickson
A5039367552,1,6.0,0,R. Lang
A5039378866,4,218.0,0,John Gerth
A5039387461,1,0.0,0,Shuaicheng Liu
A5039489003,2,153.0,2,Stefan Wolfsberger
A5039489539,1,53.0,0,Michel A. Westenberg
A5039512936,2,76.0,0,Christopher Mears
A5039517392,30,893.0,0,Arie Kaufman
A5039539396,2,35.0,0,Bertjan Broeksema
A5039626800,25,1030.0,2,Holger Theisel
A5039638884,1,0.0,0,Gregor Schlosser
A5039676788,1,1.0,0,Carl K. Chang
A5039676790,1,12.0,0,Handi Chen
A5039717418,1,36.0,1,Joscha Eirich
A5039737488,1,4.0,0,Robert Stein
A5039742693,1,10.0,0,Bruno Pinaud
A5039790178,1,28.0,0,Joseph D Gaggiano
A5039792766,1,18.0,0,Chaitanya Chandurkar
A5039800821,1,14.0,1,Neng Shi
A5039819029,1,14.0,0,Christopher W. Starr
A5039822376,5,322.0,1,Evanthia Dimara
A5039829249,1,21.0,0,Rachel Shadoan
A5039841997,1,96.0,0,Bruno Gonçalves
A5039842844,1,3.0,0,J.e. Swan
A5039874476,2,47.0,0,Guihua Shan
A5039898691,1,83.0,0,Alan G Larson
A5039900558,1,59.0,0,Sean Follmer
A5039910512,5,231.0,1,Ingo Wald
A5039929397,7,218.0,1,Daniel Archambault
A5039932090,1,98.0,0,W. X. Gu
A5039942334,5,101.0,2,Thomas Theußl
A5039944209,1,58.0,0,Chang‐sung Jeong
A5039968113,2,65.0,0,Michael Balzer
A5039974444,1,45.0,0,Carsten Stoll
A5040009333,1,1.0,0,Richard Marciano
A5040011600,1,12.0,0,D. Kenchammana-hosekote
A5040013655,1,70.0,0,Bharathram Ganapathisubramani
A5040019133,2,27.0,0,Shayan Monadjemi
A5040037815,1,3.0,0,Monica K. Hurdal
A5040038608,1,57.0,0,Samana Shrestha
A5040060768,2,13.0,0,Ulrich Lang
A5040077481,1,44.0,0,Andrea Bianchi
A5040079787,1,0.0,0,Mark Bolstad
A5040080342,3,138.0,0,Jan Reininghaus
A5040132381,1,123.0,0,Markus Merz
A5040141831,1,13.0,0,William F. Garrett
A5040153657,1,6.0,0,J.j. Van Wijk
A5040162497,1,71.0,0,Daniel Hubball
A5040165209,4,59.0,0,Christian Heine
A5040166190,1,1.0,0,Paul Hoover
A5040177392,1,9.0,0,S. Goswami
A5040178235,1,47.0,0,Chunyao Qian
A5040191411,1,83.0,0,Larry Seiler
A5040196689,2,5.0,0,Donghong Cui
A5040197934,1,11.0,0,Gaëlle Richer
A5040201243,1,59.0,0,Samuel Payne
A5040201579,1,0.0,0,C. Falkenberg
A5040227533,1,66.0,0,Kevin P. Mcauliffe
A5040236693,5,241.0,0,Ingrid Hotz
A5040252651,2,12.0,0,Cynthia Bruyns
A5040258424,1,8.0,0,S. Ozenne
A5040334148,1,264.0,1,B. Li
A5040337866,4,183.0,2,David S. Goodsell
A5040353906,1,20.0,0,Sven Mayer
A5040363499,1,43.0,0,Hubert Mara
A5040371404,2,107.0,0,Jens Kasten
A5040374842,3,16.0,1,Tim Krake
A5040396291,2,44.0,0,Michael Wimmer
A5040410232,2,129.0,0,Yongsu Ahn
A5040441308,1,8.0,0,Robert E. Hiromoto
A5040448008,1,9.0,0,Wenkai Song
A5040516099,1,28.0,0,Alina Gvozdik
A5040517720,5,255.0,1,Michael Wybrow
A5040526518,2,136.0,0,Desney Tan
A5040550254,1,10.0,0,Yi Han
A5040558744,2,98.0,2,Cheuk Yiu Ip
A5040573722,1,20.0,0,Karl Proctor
A5040576750,1,12.0,0,P. Hanrahan
A5040631193,1,412.0,0,Michael Mateas
A5040659878,1,3.0,0,R.m. Adams
A5040696359,1,57.0,0,Kristanto Sean Njotoprawiro
A5040707287,2,38.0,0,Linquan Huang
A5040707952,1,13.0,0,Susan M. Knoblach
A5040717536,1,19.0,0,Andrei C. Jalba
A5040718082,1,29.0,0,M.h. Ghavamnia
A5040739360,4,77.0,1,Elsie Lee-robbins
A5040756833,1,22.0,0,Daniel Cornel
A5040772427,1,14.0,0,Mitchell Whitelaw
A5040794392,11,446.0,1,Michael Behrisch
A5040813877,1,57.0,0,Ming–chieh Lin
A5040827349,2,241.0,0,C.t. Silva
A5040830361,1,64.0,0,Stefan Auer
A5040889301,1,7.0,0,S. Kochhar
A5040897069,1,28.0,0,Alexander Pilhöfer
A5040900232,1,28.0,0,Qinhan Liu
A5040961656,5,111.0,0,Chris Shaw
A5040984382,1,128.0,0,Norman Wittels
A5041010052,1,0.0,0,Charles Berret
A5041025969,1,28.0,0,Yifan Sun
A5041029596,1,28.0,0,Antony Unwin
A5041046532,2,116.0,1,Steve Kieffer
A5041047826,1,18.0,0,Florence Le Ber
A5041069650,2,41.0,0,Mosab Khayat
A5041083459,1,30.0,0,Qinghua Zheng
A5041191852,3,146.0,0,Peter Filzmoser
A5041275294,1,59.0,0,Mathieu Le Goc
A5041287963,2,22.0,0,Charilaos Papadopoulos
A5041318398,2,37.0,0,T. Roxborough
A5041321734,1,37.0,0,Marjan Trutschl
A5041333766,1,6.0,0,P. Ermes
A5041337919,1,14.0,0,Adrien Bibal
A5041345169,1,18.0,1,Thomas Theubl
A5041351483,1,88.0,0,Alfred R. Fuller
A5041380271,1,55.0,0,Dario Costanza
A5041384164,1,116.0,1,Birgit Schindler
A5041404935,4,50.0,0,David Pugmire
A5041405652,1,3.0,0,Been Kim
A5041414404,1,10.0,0,J. Bern Jordan
A5041418280,1,17.0,0,A. Kaufmann
A5041421653,3,157.0,0,P. Felkel
A5041423078,2,66.0,0,Junwon Sung
A5041442214,1,40.0,0,Joel Kronander
A5041483688,1,25.0,0,Omar Eltayeby
A5041484012,8,208.0,0,Jian Huang
A5041495588,1,0.0,0,Marlen Promann
A5041506287,5,108.0,0,Patrick Moran
A5041515579,1,17.0,0,R. Gurbat
A5041529907,2,16.0,0,Rafael Veras
A5041557267,1,37.0,0,Albert J. Sinusas
A5041563611,1,17.0,0,T. Mihalisin
A5041587599,1,7.0,0,R. Kaehler
A5041617337,1,18.0,0,Chris Hendrickson
A5041617939,3,7.0,0,Carla Floricel
A5041666965,2,470.0,0,Lucy Nowell
A5041678511,1,96.0,0,Pierre-marie Gandoin
A5041690226,1,107.0,0,Nathalie Bressa
A5041694845,2,42.0,1,Will Epperson
A5041704511,1,18.0,0,Thomas Jansen
