author_id,openalex_author_id_url,display_name,orcid,name_variants,source
A5010597978,https://openalex.org/A5010597978,Oliver Hahn,https://orcid.org/0000-0001-9440-1152,"[""Oliver Hahn""]",openalex
A5007670828,https://openalex.org/A5007670828,Tom Abel,https://orcid.org/0000-0002-5969-1251,"[""Tom Abel""]",openalex
A5102013833,https://openalex.org/A5102013833,Erik Sundén,https://orcid.org/0000-0001-7566-5574,"[""Erik Sundén""]",openalex
A5004642834,https://openalex.org/A5004642834,Tuan Pham,https://orcid.org/0000-0001-6911-7002,"[""Tuan Pham""]",openalex
A5074196720,https://openalex.org/A5074196720,Rob Hess,https://orcid.org/0000-0001-6242-0404,"[""Rob Hess""]",openalex
A5024296783,https://openalex.org/A5024296783,Crystal Ju,,"[""Crystal Ju""]",openalex
A5026074051,https://openalex.org/A5026074051,Eugene Zhang,https://orcid.org/0000-0003-4752-3119,"[""Eugene Zhang""]",openalex
A5018871532,https://openalex.org/A5018871532,Ronald Metoyer,https://orcid.org/0000-0003-2206-1720,"[""Ronald Metoyer""]",openalex
A5031431096,https://openalex.org/A5031431096,Trevor M. O'Brien,,"[""Trevor M. O'Brien""]",openalex
A5087718701,https://openalex.org/A5087718701,Anna Ritz,https://orcid.org/0000-0002-7925-5369,"[""Anna Ritz""]",openalex
A5025899028,https://openalex.org/A5025899028,Benjamin J. Raphael,https://orcid.org/0000-0003-1274-048X,"[""Benjamin J. Raphael""]",openalex
A5058720963,https://openalex.org/A5058720963,George Legrady,https://orcid.org/0000-0002-9177-257X,"[""George Legrady""]",openalex
A5059452338,https://openalex.org/A5059452338,Alethea Bair,,"[""Alethea Bair""]",openalex
A5078340650,https://openalex.org/A5078340650,Jarrett L. Johnson,https://orcid.org/0000-0001-8002-2661,"[""Jarrett L. Johnson""]",openalex
A5086780511,https://openalex.org/A5086780511,Volker Bromm,https://orcid.org/0000-0003-0212-2979,"[""Volker Bromm""]",openalex
A5046974897,https://openalex.org/A5046974897,A. D. Pembroke,,"[""A. D. Pembroke""]",openalex
A5066348455,https://openalex.org/A5066348455,M. L. Mays,https://orcid.org/0000-0001-9177-8405,"[""M. L. Mays""]",openalex
A5061319921,https://openalex.org/A5061319921,L. Rastäetter,https://orcid.org/0000-0002-7343-4147,"[""L. Rastäetter""]",openalex
A5066502063,https://openalex.org/A5066502063,André Skupin,https://orcid.org/0000-0002-8398-8119,"[""André Skupin""]",openalex
A5045855094,https://openalex.org/A5045855094,Natalia Lopez,,"[""Natalia Lopez""]",openalex
A5035785066,https://openalex.org/A5035785066,D. S. Thompson,https://orcid.org/0000-0003-0773-3023,"[""D. S. Thompson""]",openalex
A5087834951,https://openalex.org/A5087834951,Karim Magdi Mahrous,,"[""Karim Magdi Mahrous""]",openalex
A5038998698,https://openalex.org/A5038998698,Jihad El‐Sana,https://orcid.org/0000-0002-1164-7040,"[""Jihad El‐Sana""]",openalex
A5083145026,https://openalex.org/A5083145026,Elvir Azanli,,"[""Elvir Azanli""]",openalex
A5112628493,https://openalex.org/A5112628493,Takayuki Itoh,,"[""Takayuki Itoh""]",openalex
A5003609388,https://openalex.org/A5003609388,Yasushi Yamaguchi,https://orcid.org/0000-0003-0790-4144,"[""Yasushi Yamaguchi""]",openalex
A5069861564,https://openalex.org/A5069861564,Koji Koyamada,https://orcid.org/0000-0002-4283-3954,"[""Koji Koyamada""]",openalex
A5043713217,https://openalex.org/A5043713217,R. Daniel Bergeron,,"[""R. Daniel Bergeron""]",openalex
A5103547883,https://openalex.org/A5103547883,Peter L. Williams,,"[""Peter L. Williams""]",openalex
A5062508174,https://openalex.org/A5062508174,B. Alpern,,"[""B. Alpern""]",openalex
A5065275615,https://openalex.org/A5065275615,L. Carter,,"[""L. Carter""]",openalex
A5043313196,https://openalex.org/A5043313196,R.S. Gallagher,,"[""R.S. Gallagher""]",openalex
A5111532092,https://openalex.org/A5111532092,Sungahnn Ko,,"[""Sungahnn Ko""]",openalex
A5100397725,https://openalex.org/A5100397725,Yang Yang,https://orcid.org/0000-0003-0608-9408,"[""Yang Yang""]",openalex
A5061966723,https://openalex.org/A5061966723,P. J. Butler,https://orcid.org/0000-0003-0468-6794,"[""P. J. Butler""]",openalex
A5103154375,https://openalex.org/A5103154375,Prithwish Chakraborty,https://orcid.org/0000-0003-1407-7677,"[""Prithwish Chakraborty""]",openalex
A5026052680,https://openalex.org/A5026052680,Naren Ramakrishan,,"[""Naren Ramakrishan""]",openalex
A5080477172,https://openalex.org/A5080477172,Patrick Oesterling,,"[""Patrick Oesterling""]",openalex
A5111752646,https://openalex.org/A5111752646,Zaixian Xie,,"[""Zaixian Xie""]",openalex
A5057841191,https://openalex.org/A5057841191,Shiping Huang,https://orcid.org/0000-0002-0092-1753,"[""Shiping Huang""]",openalex
A5107442042,https://openalex.org/A5107442042,Matthew Ward,https://orcid.org/0000-0003-4565-2339,"[""Matthew Ward""]",openalex
A5049104260,https://openalex.org/A5049104260,Laura J. Perovich,,"[""Laura J. Perovich""]",openalex
A5080823228,https://openalex.org/A5080823228,Sara Wylie,https://orcid.org/0000-0002-2096-9260,"[""Sara Wylie""]",openalex
A5024828673,https://openalex.org/A5024828673,Roseann Bongiovanni,,"[""Roseann Bongiovanni""]",openalex
A5070461768,https://openalex.org/A5070461768,Zhenhua Xu,https://orcid.org/0000-0003-0700-2335,"[""Zhenhua Xu""]",openalex
A5060888358,https://openalex.org/A5060888358,Sehi L’Yi,https://orcid.org/0000-0001-7720-2848,"[""Sehi L’Yi""]",openalex
A5005647036,https://openalex.org/A5005647036,Zhanglin Cheng,https://orcid.org/0000-0002-3360-2679,"[""Zhanglin Cheng""]",openalex
A5014829491,https://openalex.org/A5014829491,Dietmar Offenhuber,https://orcid.org/0000-0002-8434-7786,"[""Dietmar Offenhuber""]",openalex
A5083540777,https://openalex.org/A5083540777,Timothy Luciani,https://orcid.org/0000-0003-0265-684X,"[""Timothy Luciani""]",openalex
A5089918221,https://openalex.org/A5089918221,Andrew Burks,https://orcid.org/0000-0003-0813-1200,"[""Andrew Burks""]",openalex
A5044376354,https://openalex.org/A5044376354,Cassiano Sugiyama,,"[""Cassiano Sugiyama""]",openalex
A5037889170,https://openalex.org/A5037889170,Jonathan Komperda,https://orcid.org/0000-0002-8962-1828,"[""Jonathan Komperda""]",openalex
A5000623954,https://openalex.org/A5000623954,Mahdi Pakdaman Naeini,https://orcid.org/0000-0001-7683-9310,"[""Mahdi Pakdaman Naeini""]",openalex
A5038771285,https://openalex.org/A5038771285,Finale Doshi‐Velez,https://orcid.org/0000-0003-2886-3898,"[""Finale Doshi‐Velez""]",openalex
A5083735800,https://openalex.org/A5083735800,Daniel Wigdor,https://orcid.org/0000-0003-2008-7070,"[""Daniel Wigdor""]",openalex
A5054068625,https://openalex.org/A5054068625,José Matute,https://orcid.org/0000-0002-0124-300X,"[""José Matute""]",openalex
A5055241025,https://openalex.org/A5055241025,Peter Hamilton,https://orcid.org/0000-0001-6376-6730,"[""Peter Hamilton""]",openalex
A5001598072,https://openalex.org/A5001598072,Henryk Dobslaw,https://orcid.org/0000-0003-1776-3314,"[""Henryk Dobslaw""]",openalex
A5026357260,https://openalex.org/A5026357260,Carsten Dachsbacher,https://orcid.org/0000-0003-4690-3574,"[""Carsten Dachsbacher""]",openalex
A5068634259,https://openalex.org/A5068634259,Joel A. Ferstay,,"[""Joel A. Ferstay""]",openalex
A5080679300,https://openalex.org/A5080679300,Darrel Palke,,"[""Darrel Palke""]",openalex
A5057952459,https://openalex.org/A5057952459,Zhongzang Lin,,"[""Zhongzang Lin""]",openalex
A5012542802,https://openalex.org/A5012542802,Harry Yeh,https://orcid.org/0000-0002-2891-4555,"[""Harry Yeh""]",openalex
A5050598711,https://openalex.org/A5050598711,P. Vincent,https://orcid.org/0000-0003-0993-8196,"[""P. Vincent""]",openalex
A5113648828,https://openalex.org/A5113648828,P. Kok,,"[""P. Kok""]",openalex
A5012099276,https://openalex.org/A5012099276,Martin Baiker,https://orcid.org/0000-0002-3774-6821,"[""Martin Baiker""]",openalex
A5103395894,https://openalex.org/A5103395894,Ella Hendriks,,"[""Ella Hendriks""]",openalex
A5003711050,https://openalex.org/A5003711050,Jouke Dijkstra,https://orcid.org/0000-0002-8666-3731,"[""Jouke Dijkstra""]",openalex
A5000644268,https://openalex.org/A5000644268,Clemens W.G.M. Löwik,https://orcid.org/0000-0002-1381-9360,"[""Clemens W.G.M. Löwik""]",openalex
A5053686599,https://openalex.org/A5053686599,Sven Hermann,https://orcid.org/0000-0001-9680-5556,"[""Sven Hermann""]",openalex
A5111965365,https://openalex.org/A5111965365,R. Reich,,"[""R. Reich""]",openalex
A5028012490,https://openalex.org/A5028012490,Michael Schäfers,https://orcid.org/0000-0002-4008-2755,"[""Michael Schäfers""]",openalex
A5032271246,https://openalex.org/A5032271246,Dustin Scheinost,https://orcid.org/0000-0002-6301-1167,"[""Dustin Scheinost""]",openalex
A5089729939,https://openalex.org/A5089729939,Kenneth P. Vives,,"[""Kenneth P. Vives""]",openalex
A5103151594,https://openalex.org/A5103151594,Dennis D. Spencer,https://orcid.org/0000-0002-1716-9887,"[""Dennis D. Spencer""]",openalex
A5078494006,https://openalex.org/A5078494006,Lawrence H. Staib,https://orcid.org/0000-0002-9516-5136,"[""Lawrence H. Staib""]",openalex
A5065378241,https://openalex.org/A5065378241,Yi Mao,https://orcid.org/0000-0002-8624-772X,"[""Yi Mao""]",openalex
A5021577029,https://openalex.org/A5021577029,Joshua V. Dillon,,"[""Joshua V. Dillon""]",openalex
A5088565793,https://openalex.org/A5088565793,Martin Graham,https://orcid.org/0000-0002-7882-4881,"[""Martin Graham""]",openalex
A5076694922,https://openalex.org/A5076694922,Jessie Kennedy,https://orcid.org/0000-0002-0023-2595,"[""Jessie Kennedy""]",openalex
A5113437503,https://openalex.org/A5113437503,Gregory P. Johnson,,"[""Gregory P. Johnson""]",openalex
A5010928934,https://openalex.org/A5010928934,Michael E. Papka,https://orcid.org/0000-0002-6418-5767,"[""Michael E. Papka""]",openalex
A5023762861,https://openalex.org/A5023762861,R.M. Rohrer,,"[""R.M. Rohrer""]",openalex
A5065631636,https://openalex.org/A5065631636,John L. Sibert,,"[""John L. Sibert""]",openalex
A5017860345,https://openalex.org/A5017860345,Carmen Corujo-Vélez,https://orcid.org/0000-0002-9710-7765,"[""Carmen Corujo-Vélez""]",openalex
A5112716743,https://openalex.org/A5112716743,Marilyn Tremaine,,"[""Marilyn Tremaine""]",openalex
A5031222275,https://openalex.org/A5031222275,Gokul Varadhan,,"[""Gokul Varadhan""]",openalex
A5108525733,https://openalex.org/A5108525733,Jennifer Dungan,,"[""Jennifer Dungan""]",openalex
A5076001214,https://openalex.org/A5076001214,Minh X. Nguyen,https://orcid.org/0000-0002-9487-5654,"[""Minh X. Nguyen""]",openalex
A5035169954,https://openalex.org/A5035169954,Klaus Engel,https://orcid.org/0009-0001-1423-898X,"[""Klaus Engel""]",openalex
A5112159044,https://openalex.org/A5112159044,Bernd Tomandl,,"[""Bernd Tomandl""]",openalex
A5112063129,https://openalex.org/A5112063129,K. Eberhardt,,"[""K. Eberhardt""]",openalex
A5111991604,https://openalex.org/A5111991604,C.C. Law,,"[""C.C. Law""]",openalex
A5106486061,https://openalex.org/A5106486061,Kenneth Martin,,"[""Kenneth Martin""]",openalex
A5087319127,https://openalex.org/A5087319127,J. Temkin,,"[""J. Temkin""]",openalex
A5061183466,https://openalex.org/A5061183466,Daniel R. Schikore,,"[""Daniel R. Schikore""]",openalex
A5087614760,https://openalex.org/A5087614760,R. Wegenkittl,,"[""R. Wegenkittl""]",openalex
A5060029992,https://openalex.org/A5060029992,Helwig Löffelmann,,"[""Helwig Löffelmann""]",openalex
A5109522032,https://openalex.org/A5109522032,H. Krüger,,"[""H. Krüger""]",openalex
A5044906443,https://openalex.org/A5044906443,Martin Menzel,,"[""Martin Menzel""]",openalex
A5110160613,https://openalex.org/A5110160613,Alyn Rockwood,,"[""Alyn Rockwood""]",openalex
A5089912211,https://openalex.org/A5089912211,Georges‐Pierre Bonneau,https://orcid.org/0000-0002-2872-3580,"[""Georges‐Pierre Bonneau""]",openalex
A5078137076,https://openalex.org/A5078137076,Stéfanie Hahmann,https://orcid.org/0000-0001-8623-7225,"[""Stéfanie Hahmann""]",openalex
A5021401483,https://openalex.org/A5021401483,S. Wang,,"[""S. Wang""]",openalex
A5046739843,https://openalex.org/A5046739843,A. Kaufman,,"[""A. Kaufman""]",openalex
A5078083248,https://openalex.org/A5078083248,Robert A. Cross,,"[""Robert A. Cross""]",openalex
A5015864290,https://openalex.org/A5015864290,P. Schroder,,"[""P. Schroder""]",openalex
A5038377581,https://openalex.org/A5038377581,Jerome Salem,,"[""Jerome Salem""]",openalex
A5066369450,https://openalex.org/A5066369450,Weikai Yang,https://orcid.org/0000-0002-6520-1642,"[""Weikai Yang""]",openalex
A5076956337,https://openalex.org/A5076956337,Malgorzata Migut,,"[""Malgorzata Migut""]",openalex
A5113461040,https://openalex.org/A5113461040,E. Wes Bethel,,"[""E. Wes Bethel""]",openalex
A5102823484,https://openalex.org/A5102823484,Scott Campbell,https://orcid.org/0000-0002-6542-7473,"[""Scott Campbell""]",openalex
A5060289662,https://openalex.org/A5060289662,Eli Dart,https://orcid.org/0000-0002-8229-5433,"[""Eli Dart""]",openalex
A5074825049,https://openalex.org/A5074825049,Kurt Stockinger,https://orcid.org/0000-0003-4034-4812,"[""Kurt Stockinger""]",openalex
A5043129695,https://openalex.org/A5043129695,Kesheng Wu,https://orcid.org/0000-0002-6907-3393,"[""Kesheng Wu""]",openalex
A2472796992,https://openalex.org/A2472796992,Shreeraj Jadhav,https://orcid.org/0000-0003-0520-4857,"[""Shreeraj Jadhav""]",openalex
A2127087169,https://openalex.org/A2127087169,Gaofeng Deng,https://orcid.org/0000-0002-1888-3636,"[""Gaofeng Deng""]",openalex
A1208706714,https://openalex.org/A1208706714,Marlene Zawin,,"[""Marlene Zawin""]",openalex
A2132849971,https://openalex.org/A2132849971,Arie E. Kaufman,,"[""Arie E. Kaufman""]",openalex
A5041617939,https://openalex.org/A5041617939,Carla Floricel,https://orcid.org/0000-0003-0647-9588,"[""Carla Floricel""]",openalex
A5005311602,https://openalex.org/A5005311602,Nafiul Nipu,,"[""Nafiul Nipu""]",openalex
A5063533296,https://openalex.org/A5063533296,Mikayla Biggs,https://orcid.org/0000-0001-8345-6326,"[""Mikayla Biggs""]",openalex
A5015186378,https://openalex.org/A5015186378,Andrew Wentzel,https://orcid.org/0000-0002-2003-2750,"[""Andrew Wentzel""]",openalex
A5064300637,https://openalex.org/A5064300637,Guadalupe Canahuate,https://orcid.org/0000-0001-5873-5454,"[""Guadalupe Canahuate""]",openalex
A5028995506,https://openalex.org/A5028995506,Lisanne V. van Dijk,https://orcid.org/0000-0002-9515-5616,"[""Lisanne V. van Dijk""]",openalex
A5114061848,https://openalex.org/A5114061848,A.S. Mohamed,,"[""A.S. Mohamed""]",openalex
A5052234283,https://openalex.org/A5052234283,Clifton D. Fuller,https://orcid.org/0000-0002-5264-3994,"[""Clifton D. Fuller""]",openalex
A5039717418,https://openalex.org/A5039717418,Joscha Eirich,https://orcid.org/0000-0002-6170-7398,"[""Joscha Eirich""]",openalex
A5001472452,https://openalex.org/A5001472452,J. A. E. Bonart,https://orcid.org/0000-0002-4329-696X,"[""J. A. E. Bonart""]",openalex
A5027156356,https://openalex.org/A5027156356,Ute Schmid,https://orcid.org/0000-0002-1301-0326,"[""Ute Schmid""]",openalex
A5086923749,https://openalex.org/A5086923749,Kai Fischbach,https://orcid.org/0000-0001-5721-5369,"[""Kai Fischbach""]",openalex
A5061093749,https://openalex.org/A5061093749,Sara Di Bartolomeo,https://orcid.org/0000-0001-9517-3526,"[""Sara Di Bartolomeo""]",openalex
A5110633723,https://openalex.org/A5110633723,Fangfang Sheng,,"[""Fangfang Sheng""]",openalex
A5108254488,https://openalex.org/A5108254488,Zeyu Wang,https://orcid.org/0009-0002-0619-3635,"[""Zeyu Wang""]",openalex
A5102864747,https://openalex.org/A5102864747,Tingting Liu,https://orcid.org/0000-0002-3469-275X,"[""Tingting Liu""]",openalex
A5009374413,https://openalex.org/A5009374413,Frédéric Vernier,https://orcid.org/0000-0003-2728-3066,"[""Frédéric Vernier""]",openalex
A5008966133,https://openalex.org/A5008966133,Felix Raith,https://orcid.org/0000-0002-3505-6130,"[""Felix Raith""]",openalex
A5071924144,https://openalex.org/A5071924144,Christian Blecha,,"[""Christian Blecha""]",openalex
A5079275693,https://openalex.org/A5079275693,Thomas Nagel,https://orcid.org/0000-0001-8459-4616,"[""Thomas Nagel""]",openalex
A5091451238,https://openalex.org/A5091451238,Francesco Parisio,https://orcid.org/0000-0002-1798-3993,"[""Francesco Parisio""]",openalex
A5077096282,https://openalex.org/A5077096282,Olaf Kolditz,https://orcid.org/0000-0002-8098-4905,"[""Olaf Kolditz""]",openalex
A5057709184,https://openalex.org/A5057709184,Fabian Günther,,"[""Fabian Günther""]",openalex
A5047199312,https://openalex.org/A5047199312,Markus Stommel,https://orcid.org/0000-0002-0406-5800,"[""Markus Stommel""]",openalex
A5087250175,https://openalex.org/A5087250175,James R. Jackson,https://orcid.org/0000-0001-8630-8898,"[""James R. Jackson""]",openalex
A5041927293,https://openalex.org/A5041927293,Kristine Lee,https://orcid.org/0009-0008-5216-3617,"[""Kristine Lee""]",openalex
A5100358696,https://openalex.org/A5100358696,Xing Li,https://orcid.org/0000-0003-2193-0437,"[""Xing Li""]",openalex
A5007929097,https://openalex.org/A5007929097,Pierre Boutillier,https://orcid.org/0000-0001-5370-1597,"[""Pierre Boutillier""]",openalex
A5077182970,https://openalex.org/A5077182970,Jean Krivine,https://orcid.org/0000-0001-7261-7462,"[""Jean Krivine""]",openalex
A5067812040,https://openalex.org/A5067812040,Walter Fontana,https://orcid.org/0000-0003-4062-9957,"[""Walter Fontana""]",openalex
A5078150260,https://openalex.org/A5078150260,Haichao Miao,https://orcid.org/0000-0001-6580-2918,"[""Haichao Miao""]",openalex
A5074536820,https://openalex.org/A5074536820,Elisa de Llano,https://orcid.org/0000-0002-5489-4068,"[""Elisa de Llano""]",openalex
A5087063362,https://openalex.org/A5087063362,Johannes Sorger,https://orcid.org/0000-0002-5212-8941,"[""Johannes Sorger""]",openalex
A5018942744,https://openalex.org/A5018942744,Yasaman Ahmadi,https://orcid.org/0000-0003-4563-830X,"[""Yasaman Ahmadi""]",openalex
A5057782648,https://openalex.org/A5057782648,Tadija Kekić,https://orcid.org/0000-0002-9340-7402,"[""Tadija Kekić""]",openalex
A5058188259,https://openalex.org/A5058188259,Ivan Barišić,https://orcid.org/0000-0002-1301-6197,"[""Ivan Barišić""]",openalex
A5103242037,https://openalex.org/A5103242037,Hyunjoo Song,https://orcid.org/0000-0002-4931-2940,"[""Hyunjoo Song""]",openalex
A5101824064,https://openalex.org/A5101824064,Jeongjin Lee,https://orcid.org/0000-0001-9676-271X,"[""Jeongjin Lee""]",openalex
A5101716397,https://openalex.org/A5101716397,Tae Jung Kim,https://orcid.org/0000-0003-2429-3533,"[""Tae Jung Kim""]",openalex
A5100763487,https://openalex.org/A5100763487,Kyoung Ho Lee,https://orcid.org/0000-0001-6045-765X,"[""Kyoung Ho Lee""]",openalex
A5083095334,https://openalex.org/A5083095334,María García de la Banda,https://orcid.org/0000-0002-6666-514X,"[""María García de la Banda""]",openalex
