author_id_1,author_id_2,weight
A5047863978,A5101728710,1
A5047863978,A5111693969,1
A5047872236,A5050314106,1
A5047872236,A5082350263,1
A5047872236,A5100424394,1
A5047872236,A5101526271,1
A5047872236,A5101896195,1
A5047898395,A5070927396,1
A5047898395,A5078538935,1
A5047898395,A5109447623,1
A5047898395,A5111575546,1
A5047899161,A5049050148,1
A5047899161,A5088672772,1
A5047899161,A5101602915,1
A5047899161,A5103119505,1
A5047899161,A5112473119,1
A5047904851,A5100359760,1
A5047912015,A5049474187,1
A5047912015,A5053349373,1
A5047912015,A5055992752,1
A5047912015,A5061990452,1
A5047912015,A5062185996,1
A5047912015,A5071010083,1
A5047912015,A5073389678,1
A5047912015,A5079222963,1
A5047912015,A5084279065,1
A5047912015,A5090283742,1
A5047912015,A5097882393,1
A5047912015,A5100357633,1
A5047912015,A5100377802,1
A5047912015,A5100416234,1
A5047912015,A5100654454,1
A5047912015,A5100674437,1
A5047912015,A5100698914,1
A5047912015,A5100730147,1
A5047912015,A5101907560,1
A5047912015,A5101985412,1
A5047912015,A5110192503,1
A5047912015,A5110208682,1
A5047916823,A5060608833,1
A5047916823,A5076925843,1
A5047916823,A5079085366,1
A5047916823,A5085552629,1
A5047976541,A5078997509,1
A5047976541,A5080200184,1
A5047976541,A5105938577,1
A5047978398,A5053588403,1
A5047978398,A5062254329,1
A5047978398,A5077191719,1
A5047978398,A5108267469,1
A5047985305,A5058034886,1
A5047993611,A5064478231,1
A5048047909,A5061106600,1
A5048047909,A5078536303,1
A5048047909,A5084459196,1
A5048047909,A5088255721,1
A5048047909,A5100763132,1
A5048111120,A5102145315,1
A5048111120,A5107904995,1
A5048111120,A5112877229,1
A5048189898,A5051967871,1
A5048189898,A5052208717,1
A5048189898,A5055902347,1
A5048189898,A5087031768,1
A5048189898,A5103036749,1
A5048189898,A5103082632,1
A5048194226,A5050365477,1
A5048194226,A5051354114,1
A5048194226,A5053646618,1
A5048194226,A5058678073,1
A5048194226,A5060699796,1
A5048194226,A5062209759,1
A5048194226,A5067274220,1
A5048194226,A5067858887,1
A5048194226,A5067882992,1
A5048194226,A5069232944,1
A5048194226,A5070761053,1
A5048194226,A5071007779,1
A5048194226,A5071066797,1
A5048194226,A5071356824,1
A5048194226,A5071733793,1
A5048194226,A5073986937,1
A5048194226,A5074749667,1
A5048194226,A5074871409,1
A5048194226,A5075947472,1
A5048194226,A5078104762,1
A5048194226,A5078212008,1
A5048194226,A5079369129,1
A5048194226,A5081816373,1
A5048194226,A5082790087,1
A5048194226,A5083260911,1
A5048194226,A5085695563,1
A5048194226,A5087518165,1
A5048194226,A5090175598,1
A5048194226,A5090650844,1
A5048194226,A5091379507,1
A5048194226,A5100344494,1
A5048194226,A5100774068,1
A5048194226,A5101731429,1
A5048194226,A5103213401,1
A5048194226,A5110816930,1
A5048229839,A5048468645,1
A5048229839,A5059011560,1
A5048229839,A5063965880,1
A5048229839,A5065796620,1
A5048229839,A5072311778,1
A5048229839,A5077204103,1
A5048229839,A5077258803,1
A5048229839,A5079997473,1
A5048229839,A5084407224,1
A5048229839,A5086461942,1
A5048229839,A5102774906,1
A5048229839,A5103032812,1
A5048229839,A5112206507,1
A5048305243,A5054578676,1
A5048305243,A5073455439,1
A5048305243,A5075396066,1
A5048305243,A5104038125,1
A5048335856,A5059686266,1
A5048335856,A5068726823,1
A5048335856,A5070235827,1
A5048335856,A5073981209,1
A5048335856,A5086562058,1
A5048335856,A5102908621,1
A5048335856,A5110532835,1
A5048354952,A5054674121,1
A5048364702,A5075766572,1
A5048364702,A5084781695,1
A5048364702,A5100371015,1
A5048364702,A5108429764,1
A5048367091,A5051320432,1
A5048367091,A5062963076,1
A5048367091,A5072551350,1
A5048367091,A5085246385,1
A5048367091,A5100603617,1
A5048367091,A5104385228,1
A5048398447,A5049496836,1
A5048398447,A5107403663,1
A5048407252,A5059096880,1
A5048407252,A5100444409,1
A5048407252,A5101146662,1
A5048413277,A5088141761,1
A5048438758,A5065310800,1
A5048438758,A5073619125,1
A5048438758,A5101815630,1
A5048466428,A5062015463,1
A5048466428,A5073158087,1
A5048466428,A5101409792,1
A5048468459,A5063003315,1
A5048468459,A5091018063,1
A5048468645,A5077204103,1
A5048468645,A5086223886,1
A5048468645,A5102774906,1
A5048471884,A5050639579,1
A5048471884,A5056413615,1
A5048471884,A5090930182,1
A5048471884,A5091887368,1
A5048546438,A5060664606,1
A5048546438,A5086472608,1
A5048552211,A5100456047,1
A5048552211,A5100665814,1
A5048552211,A5101455930,1
A5048552211,A5106729977,1
A5048552378,A5051836187,1
A5048552378,A5113597103,1
A5048565832,A5049649342,1
A5048565832,A5056882561,1
A5048565832,A5091351477,1
A5048567843,A5067858887,1
A5048586204,A5058196703,1
A5048586204,A5073619125,1
A5048607815,A5063689316,1
A5048607815,A5080878316,1
A5048635200,A5056117639,1
A5048635200,A5106723036,1
A5048638435,A5108217088,1
A5048647256,A5053666302,1
A5048647256,A5056903170,1
A5048647256,A5061319921,1
A5048647256,A5066348455,1
A5048647256,A5068183954,1
A5048647256,A5071234214,1
A5048647256,A5071892737,1
A5048647256,A5074006931,1
A5048647256,A5076870800,1
A5048647256,A5079543434,1
A5048647256,A5087808632,1
A5048647256,A5087930430,1
A5048647256,A5090479069,1
A5048647256,A5102013833,1
A5048647256,A5109495591,1
A5048647256,A5112237540,1
A5048654383,A5086180500,1
A5048659639,A5051018472,1
A5048659639,A5051740940,1
A5048659639,A5055106396,1
A5048659639,A5066551739,1
A5048659639,A5073022588,1
A5048659639,A5076428998,1
A5048659639,A5076756639,1
A5048659639,A5096058722,1
A5048716011,A5110466417,1
A5048743653,A5065450674,1
A5048743653,A5100688179,1
A5048755737,A5050640461,1
A5048755737,A5064977849,1
A5048780291,A5058158315,1
A5048780291,A5063502813,1
A5048780291,A5065645994,1
A5048780291,A5068076769,1
A5048780291,A5073619125,1
A5048780291,A5079916657,1
A5048780291,A5080609811,1
A5048780291,A5083523340,1
A5048780291,A5084707380,1
A5048780291,A5089272942,1
A5048780291,A5100425172,1
A5048780291,A5100731725,1
A5048780291,A5102026182,1
A5048780291,A5102833835,1
A5048780291,A5109350921,1
A5048805931,A5069363449,1
A5048805931,A5085890755,1
A5048805931,A5091466289,1
A5048805931,A5100344494,1
A5048805931,A5100735999,1
A5048805931,A5101484305,1
A5048833289,A5076075267,1
A5048833289,A5077811422,1
A5048833289,A5101418877,1
A5048860923,A5108666122,1
A5048873258,A5100447868,1
A5048873258,A5100619290,1
A5048873258,A5101259347,1
A5048873258,A5109616081,1
A5048919402,A5056234242,1
A5048919402,A5069361331,1
A5048919402,A5083735800,1
A5048919402,A5090335927,1
A5048919402,A5100387858,1
A5048925282,A5058308595,1
A5048925282,A5063003315,1
A5048925282,A5069939821,1
A5048925282,A5079289629,1
A5048925282,A5088676376,1
A5048925282,A5091018063,1
A5048925282,A5101495888,1
A5048925282,A5102833835,1
A5048928683,A5060129988,1
A5048928683,A5072249624,1
A5048928683,A5101645589,1
A5048928683,A5101768831,1
A5048963954,A5069865106,1
A5048963954,A5100447162,1
A5048963954,A5100664401,1
A5048978959,A5060725233,1
A5048992354,A5053209325,1
A5048992354,A5060725233,1
A5048992354,A5061244643,1
A5048992354,A5065184429,1
A5048992354,A5066087105,1
A5048992354,A5068805525,1
A5048992354,A5069237103,1
A5048992354,A5071066797,1
A5048992354,A5079089831,1
A5048992354,A5079537893,1
A5048992354,A5082796790,1
A5048992354,A5083454802,1
A5048992354,A5090388199,1
A5048992354,A5091379507,1
A5048992354,A5100717642,1
A5048992354,A5102737113,1
A5049012090,A5068008545,1
A5049016095,A5089451178,1
A5049042655,A5054445163,1
A5049042655,A5113967834,1
A5049050148,A5050252059,1
A5049050148,A5058611515,1
A5049050148,A5072729601,1
A5049050148,A5073000458,1
A5049050148,A5081346568,1
A5049050148,A5082213932,1
A5049050148,A5088199295,1
A5049050148,A5088672772,1
A5049050148,A5100358936,1
A5049050148,A5100645160,1
A5049050148,A5101881825,1
A5049050148,A5101982517,1
A5049050148,A5102025383,1
A5049050148,A5105978161,1
A5049050148,A5108821109,1
A5049050148,A5109722197,1
A5049050148,A5112473119,1
A5049066620,A5105206771,1
A5049086940,A5066335313,1
A5049086940,A5086052373,1
A5049086940,A5100609686,1
A5049093433,A5103205115,1
A5049093433,A5111944449,1
A5049104260,A5080823228,1
A5049134847,A5064855107,1
A5049134847,A5091466289,1
A5049134847,A5101504537,1
A5049140163,A5056317020,1
A5049140163,A5078304037,1
A5049140163,A5089451178,1
A5049140163,A5100425352,1
A5049142695,A5084779835,1
A5049142695,A5085748011,1
A5049142695,A5108524080,1
A5049142695,A5109434353,1
A5049142695,A5113935679,1
A5049166156,A5056999690,1
A5049166156,A5068008545,1
A5049166156,A5071007779,1
A5049166156,A5073516753,1
A5049166156,A5089605137,1
A5049166156,A5100740729,1
A5049166417,A5061319610,1
A5049166417,A5089933973,1
A5049166417,A5090435854,1
A5049188592,A5054382056,1
A5049188592,A5091260693,1
A5049188592,A5100388805,1
A5049188592,A5100624798,1
A5049188592,A5112562638,1
A5049231168,A5062317598,1
A5049231168,A5109129845,1
A5049237676,A5111960386,1
A5049241635,A5062859783,1
A5049241635,A5084459196,1
A5049241635,A5105692598,1
A5049259877,A5109216322,1
A5049259877,A5110506074,1
A5049298894,A5055531990,1
A5049298894,A5071390048,1
A5049298894,A5084296353,1
A5049315614,A5054301814,1
A5049315614,A5074011246,1
A5049317554,A5053580386,1
A5049319779,A5051948556,1
A5049355010,A5073303697,1
A5049372719,A5100425176,1
A5049372719,A5107868159,1
A5049372719,A5108376919,1
A5049441601,A5091009938,1
A5049441601,A5111376244,1
A5049441601,A5111457898,1
A5049449495,A5066489048,1
A5049451858,A5082598478,1
A5049451858,A5100346965,1
A5049451858,A5100398611,1
A5049451858,A5102022483,1
A5049474187,A5064480048,1
A5049474187,A5084279065,1
A5049496836,A5107403663,1
A5049516670,A5054855042,1
A5049516670,A5065373268,1
A5049516670,A5074756359,1
A5049516670,A5087718685,1
A5049516670,A5089111886,1
A5049516670,A5091702803,1
A5049539242,A5051025031,1
A5049539242,A5054156401,1
A5049539242,A5109301008,1
A5049577340,A5057374067,1
A5049577340,A5065885664,1
A5049577340,A5079272514,1
A5049577340,A5083806955,1
A5049577340,A5086054864,1
A5049577340,A5100442542,1
A5049577340,A5102981760,1
A5049577340,A5105085040,1
A5049577340,A5107844594,1
A5049587692,A5079183364,1
A5049587692,A5113979435,1
A5049594027,A5065034146,1
A5049594027,A5101497511,1
A5049594027,A5101908670,1
A5049594027,A5111062893,1
A5049607294,A5056903170,1
A5049607294,A5058676844,1
A5049607294,A5064504410,1
A5049607294,A5071892737,1
A5049609802,A5051025031,1
A5049649342,A5056882561,1
A5049649342,A5063965880,1
A5049649342,A5065040154,1
A5049649342,A5069800147,1
A5049649342,A5085507158,1
A5049649342,A5091351477,1
A5049649342,A5103498607,1
A5049649342,A5109928029,1
A5049659355,A5056895547,1
A5049684321,A5071560359,1
A5049684321,A5073390361,1
A5049684321,A5100344494,1
A5049684321,A5100664249,1
A5049684321,A5102706250,1
A5049684321,A5112329256,1
A5049695068,A5073076477,1
A5049695068,A5108743532,1
A5049695068,A5110149984,1
A5049695343,A5063625747,1
A5049695343,A5100349956,1
A5049729963,A5067937052,1
A5049739035,A5078148971,1
A5049739035,A5087268805,1
A5049739035,A5091630951,1
A5049745718,A5056706946,1
A5049785226,A5051482493,1
A5049785226,A5062035237,1
A5049785226,A5078880541,1
A5049785226,A5081529187,1
A5049805631,A5056219662,1
A5049805631,A5062546146,1
A5049805631,A5069794837,1
A5049805631,A5084459196,1
A5049830796,A5059407422,1
A5049830796,A5059515531,1
A5049830796,A5063552978,1
A5049830796,A5064720873,1
A5049830796,A5065165477,1
A5049830796,A5089271689,1
A5049830796,A5092801509,1
A5049830796,A5101411295,1
A5049830796,A5101481095,1
A5049830796,A5102990231,1
A5049830796,A5107104372,1
A5049830796,A5113879802,1
A5049831361,A5067361768,1
A5049831361,A5075500139,1
A5049831361,A5100749015,1
A5049831361,A5110391938,1
A5049881687,A5054804686,1
A5049881687,A5078907679,1
A5049883737,A5054331966,1
A5049883737,A5054533523,1
A5049883737,A5085890755,1
A5049883737,A5086326351,1
A5049883737,A5091466289,1
A5049883737,A5101484570,1
A5049883737,A5103156716,1
A5049886136,A5091466289,1
A5049886136,A5100359961,1
A5049886136,A5100377647,1
A5049886136,A5100672275,1
A5049886136,A5101789836,1
A5049897427,A5073784823,1
A5049903568,A5066351376,1
A5049903568,A5087402778,1
A5049952020,A5056557824,1
A5049952020,A5058190042,1
A5049952020,A5078687182,1
A5049952020,A5109811954,1
A5049959252,A5077783676,1
A5049959252,A5090570042,1
A5049992511,A5090570042,1
A5050013747,A5087938573,1
A5050064511,A5055992752,1
A5050064511,A5066036637,1
A5050064511,A5074502941,1
A5050064511,A5075876111,1
A5050064511,A5078255818,1
A5050064511,A5085716366,1
A5050064511,A5100357616,1
A5050064511,A5103517898,1
A5050064511,A5109222584,1
A5050064511,A5113532305,1
A5050073920,A5091405523,1
A5050124335,A5091111194,1
A5050126617,A5055507757,1
A5050126617,A5056999690,1
A5050126617,A5062793472,1
A5050126617,A5070162998,1
A5050126617,A5079089831,1
A5050126617,A5084091640,1
A5050126617,A5088220929,1
A5050127998,A5074051310,1
A5050127998,A5091339389,1
A5050232533,A5054476528,1
A5050232533,A5064044080,1
A5050232533,A5069796262,1
A5050232533,A5073072534,1
A5050232533,A5080342876,1
A5050232533,A5081850948,1
A5050232533,A5082930100,1
A5050232533,A5090633067,1
A5050252059,A5073986937,1
A5050252059,A5078565296,1
A5050252059,A5100645160,1
A5050252059,A5101881825,1
A5050252059,A5108035744,1
A5050252486,A5083806955,1
A5050276927,A5055279742,1
A5050276927,A5060468015,1
A5050276927,A5101451813,1
A5050305432,A5068008545,1
A5050305432,A5089749790,1
A5050314106,A5091466289,1
A5050314106,A5100424394,1
A5050321930,A5055141682,1
A5050326979,A5055279742,1
A5050326979,A5061898871,1
A5050326979,A5070297369,1
A5050326979,A5079420045,1
A5050326979,A5080591014,1
A5050326979,A5111722902,1
A5050326979,A5111981175,1
A5050342469,A5050433080,1
A5050342469,A5067091709,1
A5050342469,A5073919282,1
A5050365477,A5062209759,1
A5050365477,A5075947472,1
A5050365477,A5083260911,1
A5050391966,A5052623072,1
A5050391966,A5110270006,1
A5050391966,A5111820297,1
A5050433080,A5067091709,1
A5050433080,A5073919282,1
A5050455034,A5057515797,1
A5050455034,A5065868869,1
A5050455034,A5102990231,1
A5050455034,A5107104372,1
A5050501251,A5101997668,1
A5050588038,A5091630951,1
A5050595151,A5070883643,1
A5050595151,A5075473605,1
A5050595151,A5080082057,1
A5050595151,A5101512458,1
A5050595151,A5101637594,1
A5050595151,A5101738811,1
A5050595151,A5106183469,1
A5050595151,A5111998339,1
A5050598711,A5055426585,1
A5050598711,A5057952459,1
A5050598711,A5080679300,1
A5050608183,A5091466289,1
A5050608183,A5100397330,1
A5050608183,A5100660205,1
A5050632485,A5059548467,1
A5050632485,A5081147881,1
A5050632485,A5084430026,1
A5050632485,A5100344403,1
A5050632485,A5109576204,1
A5050632485,A5109722197,1
A5050639579,A5060664606,1
A5050639579,A5061160663,1
A5050639579,A5062104077,1
A5050639579,A5062771767,1
A5050639579,A5070668582,1
A5050639579,A5070670810,1
A5050639579,A5071070416,1
A5050639579,A5088016700,1
A5050639579,A5088584992,1
A5050639579,A5097051717,1
A5050639579,A5100366514,1
A5050639579,A5100427270,1
A5050639579,A5109455937,1
A5050639579,A5111988164,1
A5050640461,A5064977849,1
A5050640461,A5068340439,1
A5050640461,A5076036737,1
A5050640461,A5080214212,1
A5050640461,A5088714003,1
A5050640461,A5109404977,1
A5050648767,A5088141761,1
A5050648767,A5100400877,1
A5050657606,A5072951828,1
A5050670374,A5054751297,1
A5050670374,A5069671253,1
A5050686380,A5087292248,1
A5050686380,A5109054554,1
A5050688852,A5061098540,1
A5050715942,A5073468085,1
A5050715942,A5111420760,1
A5050743821,A5103039195,1
A5050744810,A5078618116,1
A5050750924,A5070162998,1
A5050750924,A5100763132,1
A5050757518,A5060608833,1
A5050762735,A5111915664,1
A5050779255,A5057004360,1
A5050789731,A5062039514,1
A5050792352,A5088281102,1
A5050795073,A5064638062,1
A5050795073,A5109197974,1
A5050795073,A5110156434,1
A5050804797,A5109505961,1
A5050842662,A5071444700,1
A5050842662,A5073986937,1
A5050842662,A5082790087,1
A5050842662,A5100786691,1
A5050842662,A5106406705,1
A5050846738,A5051260332,1
A5050846738,A5067858887,1
A5050846738,A5080033774,1
A5050846738,A5092616558,1
A5050853661,A5077148853,1
A5050858935,A5056069234,1
A5050869372,A5053027660,1
A5050869372,A5068526974,1
A5050869372,A5087499523,1
A5050869372,A5091363610,1
A5050869372,A5103268247,1
A5050928586,A5052623072,1
A5050928586,A5086169451,1
A5050932001,A5082668404,1
A5050934788,A5061536888,1
A5050938227,A5078465566,1
A5050938227,A5111966205,1
A5050965018,A5059594867,1
A5050965018,A5070061774,1
A5050965018,A5081809692,1
A5050965018,A5085572000,1
A5050965018,A5103083233,1
A5050965018,A5104088352,1
A5050979241,A5111866759,1
A5050988023,A5085906659,1
A5050988023,A5087146581,1
A5051009099,A5102306926,1
A5051018472,A5051740940,1
A5051018472,A5055106396,1
A5051018472,A5066551739,1
A5051018472,A5073022588,1
A5051018472,A5076428998,1
A5051018472,A5076756639,1
A5051018472,A5096058722,1
A5051025031,A5053012503,1
A5051025031,A5054156401,1
A5051025031,A5054509473,1
A5051025031,A5055204153,1
A5051025031,A5057538550,1
A5051025031,A5058028526,1
A5051025031,A5058678073,1
A5051025031,A5059702452,1
A5051025031,A5060853040,1
A5051025031,A5061254832,1
A5051025031,A5064638062,1
A5051025031,A5065645994,1
A5051025031,A5069124257,1
A5051025031,A5070684680,1
A5051025031,A5080427073,1
A5051025031,A5081959207,1
A5051025031,A5082234726,1
A5051025031,A5082668404,1
A5051025031,A5086223886,1
A5051025031,A5086248166,1
A5051025031,A5089660348,1
A5051025031,A5091630951,1
A5051025031,A5109301008,1
A5051025031,A5110206816,1
A5051025031,A5110321988,1
A5051025031,A5110429168,1
A5051025031,A5112326263,1
A5051043883,A5063965880,1
A5051043883,A5069364285,1
A5051043883,A5081205856,1
A5051043883,A5103494560,1
A5051043883,A5109847267,1
A5051077300,A5056785481,1
A5051077300,A5058360336,1
A5051077300,A5069089076,1
A5051077300,A5077567327,1
A5051077300,A5091393556,1
A5051077300,A5110737673,1
A5051107402,A5109928029,1
A5051161351,A5088879320,1
A5051161351,A5090310411,1
A5051161351,A5103246387,1
A5051168420,A5061059879,1
A5051168420,A5080002287,1
A5051172582,A5073678051,1
A5051177962,A5082668404,1
A5051193196,A5058099040,1
A5051193196,A5061485712,1
A5051193196,A5087660055,1
A5051193196,A5104331804,1
A5051193196,A5108524080,1
A5051193196,A5108691146,1
A5051193196,A5110671171,1
A5051193196,A5112855730,1
A5051260332,A5067858887,1
A5051260332,A5080033774,1
A5051260332,A5092616558,1
A5051283175,A5086736624,1
A5051307646,A5051400237,1
A5051307646,A5057984570,1
A5051307646,A5063770327,1
A5051307646,A5090414723,1
A5051307646,A5111607390,1
A5051307646,A5112223393,1
A5051307646,A5113554717,1
A5051320432,A5062963076,1
A5051320432,A5072551350,1
A5051320432,A5085246385,1
A5051320432,A5100603617,1
A5051320432,A5104385228,1
A5051344823,A5064767120,1
A5051344823,A5096981428,1
A5051354114,A5067274220,1
A5051400014,A5072638742,1
A5051400014,A5100419419,1
A5051400014,A5101697214,1
A5051400014,A5102923390,1
A5051400014,A5103084682,1
A5051400014,A5103725392,1
A5051400237,A5101695356,1
A5051425334,A5073317592,1
A5051449778,A5064139177,1
A5051449778,A5076240436,1
A5051480012,A5073919810,1
A5051482493,A5062035237,1
A5051482493,A5078880541,1
A5051482493,A5081529187,1
A5051501490,A5053862853,1
A5051501490,A5074020575,1
A5051501490,A5109687011,1
A5051520705,A5058194080,1
A5051520705,A5077712580,1
A5051520705,A5082668404,1
A5051520705,A5082997975,1
A5051520705,A5106085270,1
A5051526027,A5064259306,1
A5051526027,A5100740616,1
A5051526027,A5109233250,1
A5051526027,A5110321988,1
A5051526909,A5110998886,1
A5051532808,A5057538550,1
A5051532808,A5059641706,1
A5051532808,A5063890041,1
A5051532808,A5077522919,1
A5051532808,A5078086722,1
A5051532808,A5101498642,1
A5051590071,A5054911291,1
A5051590071,A5069699303,1
A5051590071,A5091723096,1
A5051599395,A5110208682,1
A5051610081,A5072697451,1
A5051610081,A5091630951,1
A5051613142,A5078336809,1
A5051648081,A5073919282,1
A5051680646,A5076768552,1
A5051680646,A5080082986,1
A5051680646,A5088614523,1
A5051680646,A5100604593,1
A5051680646,A5102922863,1
A5051701696,A5074072259,1
A5051701696,A5079986783,1
A5051701696,A5080765061,1
A5051701696,A5101893193,1
A5051701696,A5113091615,1
A5051740940,A5055106396,1
A5051740940,A5066551739,1
A5051740940,A5073022588,1
A5051740940,A5076428998,1
A5051740940,A5076756639,1
A5051740940,A5096058722,1
A5051741164,A5082204611,1
A5051741164,A5083523340,1
A5051741164,A5109508738,1
A5051741164,A5111602424,1
A5051743997,A5087063362,1
A5051743997,A5088614523,1
A5051743997,A5102901072,1
A5051743997,A5109928029,1
A5051753754,A5072088220,1
A5051755944,A5075135613,1
A5051755944,A5109244259,1
A5051836187,A5113597103,1
A5051850767,A5079916657,1
A5051850767,A5105945412,1
A5051941811,A5075939839,1
A5051941811,A5087805627,1
A5051941811,A5100660205,1
A5051948556,A5058618544,1
A5051948556,A5061644705,1
A5051948556,A5085525770,1
A5051967871,A5052208717,1
A5051967871,A5055902347,1
A5051967871,A5087031768,1
A5051967871,A5103036749,1
A5051967871,A5103082632,1
A5052011548,A5056585168,1
A5052011548,A5080267853,1
A5052011548,A5082235583,1
A5052011548,A5109840277,1
A5052011548,A5109972884,1
A5052011548,A5110255766,1
A5052035815,A5058678073,1
A5052035815,A5068799512,1
A5052039493,A5060335365,1
A5052039493,A5066384533,1
A5052039493,A5076331387,1
A5052039493,A5079152739,1
A5052039493,A5085957643,1
A5052039493,A5087960974,1
A5052042062,A5101416492,1
A5052058643,A5060664606,1
A5052058643,A5080437616,1
A5052058643,A5111105324,1
A5052105828,A5063337503,1
A5052105828,A5090150936,1
A5052119291,A5072418452,1
A5052119291,A5090138830,1
A5052119291,A5109533956,1
A5052149154,A5056201973,1
A5052149154,A5067858887,1
A5052149154,A5111056004,1
A5052151056,A5060482047,1
A5052151056,A5061103977,1
A5052151056,A5067447713,1
A5052151056,A5082933040,1
A5052151056,A5100320944,1
A5052151056,A5103457231,1
A5052152060,A5088827158,1
A5052156616,A5079373108,1
A5052168623,A5064306421,1
A5052168623,A5075543149,1
A5052168991,A5109928029,1
A5052168991,A5113153568,1
A5052208717,A5055902347,1
A5052208717,A5061682032,1
A5052208717,A5084586922,1
A5052208717,A5087031768,1
A5052208717,A5103036749,1
A5052208717,A5103082632,1
A5052208717,A5110709331,1
A5052234283,A5053909459,1
A5052234283,A5063533296,1
A5052234283,A5083540777,1
A5052234283,A5089122189,1
A5052234283,A5100363961,1
A5052234283,A5100380931,1
A5052234283,A5108152977,1
A5052234283,A5114061848,1
A5052272013,A5054141042,1
A5052324728,A5100653962,1
A5052324728,A5101866229,1
A5052337056,A5054613619,1
A5052337056,A5062546146,1
A5052337056,A5071936673,1
A5052337056,A5071994103,1
A5052337056,A5080075412,1
A5052337056,A5081885843,1
A5052337056,A5083754593,1
A5052337056,A5084459196,1
A5052342374,A5056104510,1
A5052342374,A5064202954,1
A5052342374,A5070324349,1
A5052342374,A5078009095,1
A5052342374,A5087201620,1
A5052342374,A5103535994,1
A5052352851,A5077206384,1
A5052364420,A5084098357,1
A5052391925,A5084668442,1
A5052391925,A5085054708,1
A5052409698,A5065331110,1
A5052417609,A5053493751,1
A5052417609,A5066087105,1
A5052417609,A5068805525,1
A5052417609,A5084744343,1
A5052417609,A5091379507,1
A5052445776,A5062129811,1
A5052445776,A5065644953,1
A5052445776,A5069232944,1
A5052445776,A5071066797,1
A5052445776,A5090970785,1
A5052473265,A5059045145,1
A5052479150,A5067352490,1
A5052479150,A5101769619,1
A5052486843,A5075539047,1
A5052529506,A5061444327,1
A5052540148,A5107486717,1
A5052577630,A5074734666,1
A5052608937,A5073619125,1
A5052623072,A5053097987,1
A5052623072,A5057025575,1
A5052623072,A5060805711,1
A5052623072,A5068562407,1
A5052623072,A5070424474,1
A5052623072,A5072207781,1
A5052623072,A5073516753,1
A5052623072,A5078715930,1
A5052623072,A5086169451,1
A5052623072,A5087150723,1
A5052623072,A5091157999,1
A5052623072,A5109559450,1
A5052623072,A5111715935,1
A5052623072,A5111820297,1
A5052627555,A5090570042,1
A5052627555,A5109551977,1
A5052630735,A5077824437,1
A5052673316,A5060526863,1
A5052673316,A5063743883,1
A5052673316,A5064018186,1
A5052673316,A5079758457,1
A5052673316,A5080615708,1
A5052673316,A5080754201,1
A5052673316,A5096218793,1
A5052673316,A5109222951,1
A5052673316,A5110091560,1
A5052673316,A5111387237,1
A5052673316,A5111782929,1
A5052673316,A5112800319,1
A5052673316,A5113922759,1
A5052673631,A5070679434,1
A5052673631,A5075610337,1
A5052673631,A5087317081,1
A5052673631,A5088951387,1
A5052673631,A5100685274,1
A5052673631,A5114833294,1
A5052699089,A5077940635,1
A5052702092,A5109259472,1
A5052710697,A5090346908,1
A5052724297,A5068799512,1
A5052724297,A5108131775,1
A5052748246,A5074061303,1
A5052752621,A5073986937,1
A5052752621,A5078565296,1
A5052752621,A5108035744,1
A5052752621,A5109779273,1
A5052752621,A5113375371,1
A5052801042,A5064073240,1
A5052802019,A5064073065,1
A5052802019,A5077494833,1
A5052812610,A5055531990,1
A5052824737,A5079267936,1
A5052824737,A5110584068,1
A5052834375,A5111887901,1
A5052877871,A5102002124,1
A5052896700,A5057417134,1
A5052896700,A5081687047,1
A5052896700,A5103210628,1
A5052921346,A5073352990,1
A5052921346,A5073986937,1
A5052921346,A5082213932,1
A5052921346,A5082534076,1
A5052921346,A5084430026,1
A5052921346,A5088199295,1
A5052921346,A5100632826,1
A5052922425,A5065913646,1
A5052922425,A5111907242,1
A5052937079,A5065053120,1
A5052937079,A5069708834,1
A5052995018,A5065725754,1
A5052995018,A5066927815,1
A5052995018,A5073099181,1
A5053012503,A5061254832,1
A5053012503,A5112326263,1
A5053017670,A5054820056,1
A5053022580,A5068761590,1
A5053022580,A5108376919,1
A5053022580,A5111217403,1
A5053027660,A5068526974,1
A5053027660,A5087499523,1
A5053027660,A5091363610,1
A5053027660,A5103268247,1
A5053084661,A5110103090,1
A5053097987,A5055744764,1
A5053097987,A5062546146,1
A5053097987,A5064480048,1
A5053097987,A5067251509,1
A5053097987,A5070430680,1
A5053097987,A5076532363,1
A5053097987,A5077712580,1
A5053097987,A5083408678,1
A5053097987,A5089451178,1
A5053097987,A5090570042,1
A5053097987,A5092622516,1
A5053097987,A5102923390,1
A5053100765,A5067032784,1
A5053100765,A5075797943,1
A5053100765,A5080740692,1
A5053100765,A5102848944,1
A5053109913,A5068366580,1
A5053109913,A5077490455,1
A5053118584,A5059096880,1
A5053136336,A5056861456,1
A5053136336,A5061570075,1
A5053136336,A5092109868,1
A5053136336,A5108369244,1
A5053144226,A5069793576,1
A5053144226,A5083194565,1
A5053144226,A5085748011,1
A5053144226,A5103889000,1
A5053155534,A5109222951,1
A5053209325,A5061244643,1
A5053220954,A5054533523,1
A5053220954,A5087236918,1
A5053220954,A5091466289,1
A5053220954,A5100404535,1
A5053220954,A5100451791,1
A5053222363,A5069933365,1
A5053222363,A5100653962,1
A5053222363,A5101416806,1
A5053222363,A5101908670,1
A5053235466,A5065039357,1
